body_pre,body_post,weight,source_type,descending_type
85902,10091,2,LoVP12,DNpe042
11129,11334,2,PS111,DNpe045
85773,10106,2,T2,DNp11
85733,10417,2,AVLP348,DNp103
28220,10449,2,CB1932,DNpe025
28224,10449,2,AVLP205,DNpe025
28224,519771,2,AVLP205,DNp71
28229,519771,2,GNG290,DNp71
85637,10931,2,AVLP586,DNpe045
11125,531898,2,AVLP610,DNp04
11125,10931,2,AVLP610,DNpe045
806646,10259,2,INXXX363,DNp11
28249,10283,2,LPLC1,DNp103
28255,12628,2,ANXXX139,DNpe042
85555,11573,2,SMP452,DNpe021
85555,10091,2,SMP452,DNpe042
85544,11137,2,AVLP452,DNp04
28260,10732,2,LLPC1,DNpe056
11121,10223,2,DNp52,DNpe056
28271,10259,2,MeLo10,DNp11
11119,10417,2,CB1312,DNp103
11118,519771,2,PVLP137,DNp71
11118,524001,2,PVLP137,DNp05
11118,11334,2,PVLP137,DNpe045
11116,10117,2,pIP10,DNp02
28302,10283,2,CB2624,DNp103
28302,11573,2,CB2624,DNpe021
806736,10584,2,IN00A041,DNp06
85283,10106,2,Tm3,DNp11
806795,10106,2,IN13A022,DNp11
28371,10417,2,PVLP144,DNp103
806852,10558,2,IN06B056,DNp35
28397,519771,2,CB3439,DNp71
806857,10931,2,IN08B077,DNpe045
28400,11159,2,LC9,DNp71
806876,10283,2,IN00A062,DNp103
11101,10931,2,AVLP502,DNpe045
28422,10106,2,LC11,DNp11
806903,10584,2,IN07B054,DNp06
28425,10228,2,CL121_a,DNp06
28427,10752,2,,DNp03
28427,531898,2,,DNp04
84917,11334,2,CL116,DNpe045
84917,12628,2,CL116,DNpe042
84917,10091,2,CL116,DNpe042
28456,10234,2,PVLP127,DNp35
28456,10417,2,PVLP127,DNp103
806969,10417,2,IN07B058,DNp103
806981,10106,2,IN07B055,DNp11
84761,12628,2,aMe5,DNpe042
11091,10931,2,AVLP542,DNpe045
807008,10584,2,IN11A021,DNp06
84719,10283,2,CB4094,DNp103
28520,11159,2,PVLP088,DNp71
11088,11137,2,DNp55,DNp04
11088,10732,2,DNp55,DNpe056
11088,10106,2,DNp55,DNp11
11088,10558,2,DNp55,DNp35
28526,11334,2,AVLP189_a,DNpe045
28526,10091,2,AVLP189_a,DNpe042
28526,519771,2,AVLP189_a,DNp71
28534,10449,2,CB0829,DNpe025
28541,10732,2,LLPC1,DNpe056
807118,10117,2,IN11A032_c,DNp02
807118,11137,2,IN11A032_c,DNp04
28574,10931,2,CL253,DNpe045
84449,10091,2,AVLP199,DNpe042
84417,10931,2,CB1498,DNpe045
84417,10091,2,CB1498,DNpe042
807211,10106,2,IN06B053,DNp11
84327,10106,2,T2,DNp11
28591,12628,2,LAL136_b,DNpe042
28598,10228,2,WED111,DNp06
28598,10931,2,WED111,DNpe045
28598,10584,2,WED111,DNp06
84290,531898,2,,DNp04
807244,10449,2,IN12B069,DNpe025
28611,10558,2,AVLP394,DNp35
807254,10228,2,IN11A021,DNp06
84260,10106,2,T2a,DNp11
807263,10283,2,IN07B054,DNp103
807265,10283,2,IN00A062,DNp103
807265,10584,2,IN00A062,DNp06
807267,10197,2,IN05B065,DNp02
807268,531898,2,IN10B030,DNp04
28620,10228,2,CB2472,DNp06
11079,11334,2,LoVC22,DNpe045
11078,10601,2,DNg96,DNpe025
28636,11334,2,CB3629,DNpe045
28646,10931,2,CB1302,DNpe045
28656,10417,2,LPLC1,DNp103
807361,10197,2,IN07B066,DNp02
84021,10931,2,AVLP184,DNpe045
84021,10091,2,AVLP184,DNpe042
11072,10197,2,DNp12,DNp02
28698,11334,2,PVLP128,DNpe045
28698,12628,2,PVLP128,DNpe042
28704,11573,2,GNG657,DNpe021
11071,10989,2,CB0530,DNp03
83968,10001,2,CB2228,DNp01
807430,10732,2,IN05B075,DNpe056
28741,11334,2,LPLC2,DNpe045
28741,12628,2,LPLC2,DNpe042
807445,10091,2,IN11A030,DNpe042
807445,10283,2,IN11A030,DNp103
28758,10417,2,WED056,DNp103
807517,10228,2,IN07B058,DNp06
83643,10106,2,Tm3,DNp11
11061,11334,2,VES045,DNpe045
28840,10752,2,PS095,DNp03
28865,10752,2,PLP099,DNp03
83464,10106,2,Tm4,DNp11
28871,10558,2,LPLC2,DNp35
28871,10601,2,LPLC2,DNpe025
28873,10732,2,LLPC1,DNpe056
83301,10259,2,T2a,DNp11
83259,10091,2,AVLP739m,DNpe042
83245,10417,2,LC18,DNp103
11047,10752,2,PS001,DNp03
11047,10259,2,PS001,DNp11
28945,10283,2,LC4,DNp103
28976,10584,2,PS208,DNp06
28995,10091,2,CL096,DNpe042
82966,10259,2,T2a,DNp11
807885,10010,2,IN07B055,DNp01
29014,12628,2,LPLC2,DNpe042
29021,10010,2,PVLP047,DNp01
807919,10417,2,IN07B055,DNp103
807926,12628,2,IN11A011,DNpe042
11040,531898,2,MeVP18,DNp04
11040,524001,2,MeVP18,DNp05
29050,10417,2,CL077,DNp103
29050,10449,2,CL077,DNpe025
82795,10417,2,CL275,DNp103
29073,10601,2,ICL006m,DNpe025
29103,10989,2,LC22,DNp03
29124,10228,2,AMMC019,DNp06
82569,10417,2,CB0280,DNp103
82569,10223,2,CB0280,DNpe056
82542,10106,2,T2a,DNp11
808097,10010,2,IN07B055,DNp01
808097,10228,2,IN07B055,DNp06
808097,10283,2,IN07B055,DNp103
29150,10361,2,AVLP176_d,DNg40
29150,11573,2,AVLP176_d,DNpe021
29150,12628,2,AVLP176_d,DNpe042
808109,10259,2,IN06B064,DNp11
29157,11573,2,LHAV2b1,DNpe021
11025,12628,2,GNG514,DNpe042
11025,10558,2,GNG514,DNp35
29172,10989,2,LLPC1,DNp03
82422,10259,2,MeLo14,DNp11
82401,10223,2,AVLP558,DNpe056
808185,10001,2,IN21A026,DNp01
29219,10558,2,LC17,DNp35
29225,10752,2,CB0115,DNp03
808257,10417,2,IN00A062,DNp103
82228,10259,2,T2a,DNp11
29241,10010,2,CB3439,DNp01
11017,10752,2,PVLP093,DNp03
11017,10558,2,PVLP093,DNp35
11017,10091,2,PVLP093,DNpe042
82140,10417,2,LLPC1,DNp103
29284,10234,2,CB1534,DNp35
29286,12628,2,AVLP038,DNpe042
29286,11159,2,AVLP038,DNp71
29287,10601,2,LPLC2,DNpe025
808334,10259,2,IN06B064,DNp11
29295,10361,2,AVLP177_a,DNg40
808346,12628,2,"IN17A071,IN17A081",DNpe042
29298,519771,2,LC9,DNp71
11014,10417,2,AN01A089,DNp103
11014,11020,2,AN01A089,DNp05
11014,10091,2,AN01A089,DNpe042
11013,11573,2,LoVC3,DNpe021
808384,10283,2,IN00A064,DNp103
29319,10449,2,LPLC2,DNpe025
29320,10259,2,TmY15,DNp11
29321,10283,2,LoVC25,DNp103
11011,10091,2,AN07B018,DNpe042
29333,11159,2,CB3001,DNp71
81922,10010,2,CL168,DNp01
808427,10931,2,IN05B090,DNpe045
29343,10931,2,CB3503,DNpe045
29356,10601,2,,DNpe025
81827,10106,2,Tm4,DNp11
11006,10584,2,DNge129,DNp06
808493,10001,2,IN07B055,DNp01
808493,10417,2,IN07B055,DNp103
81786,10931,2,CL272_b1,DNpe045
29383,531898,2,LPLC1,DNp04
11005,11159,2,OA-VUMa4,DNp71
11005,10283,2,OA-VUMa4,DNp103
29386,11020,2,LPLC4,DNp05
29391,10558,2,LPLC2,DNp35
81660,11020,2,LoVC25,DNp05
29417,10417,2,LC4,DNp103
808590,10752,2,IN06A088,DNp03
81593,10106,2,T2a,DNp11
10998,10558,2,CL213,DNp35
81509,10259,2,T2,DNp11
29469,10417,2,LC4,DNp103
10997,11573,2,AN06B009,DNpe021
10997,10558,2,AN06B009,DNp35
10997,10223,2,AN06B009,DNpe056
81469,10106,2,T2a,DNp11
808648,10106,2,IN08A031,DNp11
81419,10361,2,CB1638,DNg40
10995,10931,2,PVLP120,DNpe045
10995,10283,2,PVLP120,DNp103
808703,10234,2,IN11A032_d,DNp35
808703,10283,2,IN11A032_d,DNp103
10993,10417,2,AVLP078,DNp103
81280,531898,2,,DNp04
10992,10584,2,PVLP122,DNp06
29547,10001,2,CB1314,DNp01
29547,12628,2,CB1314,DNpe042
29555,10601,2,CB1149,DNpe025
81208,10234,2,LC21,DNp35
29558,10259,2,AMMC019,DNp11
29575,10228,2,PVLP028,DNp06
29575,531898,2,PVLP028,DNp04
29577,10417,2,CB1842,DNp103
29577,11334,2,CB1842,DNpe045
29578,11573,2,CB0734,DNpe021
81150,12628,2,LoVP12,DNpe042
10986,10223,2,PVLP140,DNpe056
81112,10417,2,LC4,DNp103
81112,11573,2,LC4,DNpe021
81103,11334,2,,DNpe045
29596,10732,2,LPC1,DNpe056
29598,10558,2,LPLC2,DNp35
29598,11159,2,LPLC2,DNp71
29598,12628,2,LPLC2,DNpe042
10983,10449,2,PVLP211m_a,DNpe025
10983,10601,2,PVLP211m_a,DNpe025
81012,10106,2,Tm4,DNp11
29632,10558,2,CB0197,DNp35
808916,10417,2,IN06B072,DNp103
808974,10931,2,IN08B077,DNpe045
80878,10106,2,T2a,DNp11
808997,10732,2,"IN17A080,IN17A083",DNpe056
80834,12628,2,LoVP12,DNpe042
80834,10283,2,LoVP12,DNp103
29683,10601,2,VES032,DNpe025
80740,10584,2,LLPC1,DNp06
29719,10091,2,LC31a,DNpe042
809094,10223,2,IN17A090,DNpe056
809094,11573,2,IN17A090,DNpe021
10971,519771,2,DNa11,DNp71
10970,10923,2,GNG301,DNg40
10970,10732,2,GNG301,DNpe056
80621,10106,2,LPC1,DNp11
80616,12628,2,CL231,DNpe042
80594,10106,2,Tm39,DNp11
29753,10091,2,LPLC2,DNpe042
10968,10601,2,DNp34,DNpe025
80560,10283,2,LoVP12,DNp103
80461,10223,2,LPC1,DNpe056
809212,10001,2,IN07B055,DNp01
809212,10417,2,IN07B055,DNp103
80449,12628,2,AVLP069_a,DNpe042
809244,12628,2,IN07B066,DNpe042
29815,10449,2,LPLC2,DNpe025
29817,11334,2,CB3503,DNpe045
809275,11137,2,IN05B086,DNp04
80298,10223,2,CL215,DNpe056
80298,11159,2,CL215,DNp71
29851,519771,2,LHAV1a4,DNp71
29860,10283,2,PS049,DNp103
809328,10584,2,IN11A021,DNp06
29865,11137,2,LC31a,DNp04
29873,10558,2,LPLC2,DNp35
80175,10361,2,PVLP004,DNg40
29887,10923,2,PVLP128,DNg40
29887,12628,2,PVLP128,DNpe042
29889,531898,2,PVLP064,DNp04
10957,11137,2,DNp69,DNp04
10957,12628,2,DNp69,DNpe042
10957,10931,2,DNp69,DNpe045
10957,10989,2,DNp69,DNp03
10957,10106,2,DNp69,DNp11
29901,10234,2,PLP059,DNp35
29901,10449,2,PLP059,DNpe025
80085,524001,2,CL022_b,DNp05
80085,519771,2,CL022_b,DNp71
80085,10283,2,CL022_b,DNp103
80085,10091,2,CL022_b,DNpe042
10956,10283,2,LoVC20,DNp103
29939,10223,2,PVLP048,DNpe056
29955,519771,2,LPLC2,DNp71
10952,10989,2,DNge107,DNp03
29973,12628,2,CL208,DNpe042
79913,10417,2,LLPC1,DNp103
809542,12628,2,IN09A043,DNpe042
79883,10106,2,LPC1,DNp11
10947,10117,2,CB0090,DNp02
10944,10923,2,SAD098,DNg40
10944,10283,2,SAD098,DNp103
79784,519771,2,PVLP206m,DNp71
10943,10989,2,AVLP531,DNp03
10941,10931,2,GNG121,DNpe045
10940,10223,2,AVLP732m,DNpe056
10937,11334,2,CL251,DNpe045
30041,12628,2,LPLC2,DNpe042
79652,10417,2,LPC1,DNp103
79652,10259,2,LPC1,DNp11
809662,11020,2,IN00A054,DNp05
10936,11137,2,LT61b,DNp04
10936,10931,2,LT61b,DNpe045
30063,10923,2,CB1682,DNg40
10935,11159,2,GNG011,DNp71
30065,10283,2,PLP056,DNp103
10934,10283,2,AVLP397,DNp103
79556,11137,2,AN17A015,DNp04
30087,10417,2,LC4,DNp103
79537,10106,2,Tm4,DNp11
809739,10010,2,IN21A027,DNp01
79474,10106,2,Tm3,DNp11
30096,10283,2,CB2257,DNp103
79430,10106,2,MeTu4f,DNp11
10931,10558,2,DNpe045,DNp35
809856,11137,2,IN07B066,DNp04
809868,10010,2,IN07B066,DNp01
809868,10923,2,IN07B066,DNg40
10925,12628,2,AVLP542,DNpe042
10925,10923,2,AVLP542,DNg40
809872,10259,2,IN08A023,DNp11
30153,10106,2,AMMC019,DNp11
10923,531898,2,DNg40,DNp04
10923,11137,2,DNg40,DNp04
10923,10106,2,DNg40,DNp11
10923,10259,2,DNg40,DNp11
809929,10584,2,IN10B032,DNp06
10920,10989,2,GNG100,DNp03
79158,10584,2,AN08B098,DNp06
79080,10732,2,LLPC1,DNpe056
10917,10732,2,AVLP215,DNpe056
810029,10361,2,IN05B089,DNg40
79044,10228,2,AN17B012,DNp06
810067,10010,2,"IN21A045,IN21A046",DNp01
30283,10417,2,LLPC1,DNp103
78847,10234,2,CB4245,DNp35
78847,10259,2,CB4245,DNp11
10910,10091,2,PPM1203,DNpe042
10910,10223,2,PPM1203,DNpe056
10910,10417,2,PPM1203,DNp103
30326,10732,2,AVLP256,DNpe056
78706,10259,2,LPC1,DNp11
78690,10259,2,Tm4,DNp11
30376,10558,2,LC17,DNp35
78585,10283,2,CB3743,DNp103
78541,10259,2,Tlp12,DNp11
30398,10931,2,CL268,DNpe045
30398,11159,2,CL268,DNp71
810387,10106,2,IN19A106,DNp11
78501,11573,2,LC6,DNpe021
78501,10417,2,LC6,DNp103
10898,10601,2,AVLP476,DNpe025
10898,10106,2,AVLP476,DNp11
78420,12628,2,CB3977,DNpe042
78407,10259,2,T2a,DNp11
78360,10106,2,T2,DNp11
30457,10558,2,LC17,DNp35
78306,10106,2,T2,DNp11
30466,10091,2,AVLP481,DNpe042
810540,10106,2,IN07B066,DNp11
10887,10283,2,IB114,DNp103
10887,10223,2,IB114,DNpe056
10887,10091,2,IB114,DNpe042
30495,10417,2,PVLP144,DNp103
78179,11159,2,LoVP12,DNp71
78179,12628,2,LoVP12,DNpe042
10886,10361,2,GNG302,DNg40
10886,10223,2,GNG302,DNpe056
30512,10449,2,LPLC2,DNpe025
10883,10732,2,CL361,DNpe056
30546,10732,2,pC1_10d,DNpe056
30569,10106,2,TmY15,DNp11
30579,10117,2,CB4228,DNp02
810789,10449,2,IN14A066,DNpe025
77876,10283,2,PVLP209m,DNp103
10879,10091,2,AVLP076,DNpe042
10879,10106,2,AVLP076,DNp11
30585,11334,2,aMe5,DNpe045
30603,10417,2,SMP064,DNp103
810879,10223,2,IN19B082,DNpe056
810893,10601,2,IN14A066,DNpe025
77730,10223,2,AVLP297,DNpe056
30643,10732,2,CL131,DNpe056
30643,10259,2,CL131,DNp11
77681,10283,2,LLPC1,DNp103
30650,10283,2,CB3666,DNp103
810947,10001,2,GFC3,DNp01
30687,11334,2,CB3404,DNpe045
77524,10106,2,Tm4,DNp11
30694,10732,2,LLPC1,DNpe056
30695,10558,2,LC17,DNp35
811030,10223,2,SNta18,DNpe056
30699,10601,2,pC1_10b,DNpe025
10867,10989,2,PVLP076,DNp03
77448,10106,2,T2,DNp11
30710,11159,2,LC6,DNp71
30720,12628,2,LAL136_b,DNpe042
77338,10931,2,CB3629,DNpe045
10862,10417,2,LoVP109,DNp103
10862,10228,2,LoVP109,DNp06
811175,10417,2,GFC1,DNp103
811175,10106,2,GFC1,DNp11
811185,10752,2,IN12A058,DNp03
30798,10106,2,MeLo13,DNp11
30803,10558,2,LC4,DNp35
10855,11137,2,GNG004,DNp04
10855,10106,2,GNG004,DNp11
77141,10106,2,Tm4,DNp11
10852,519771,2,LoVC18,DNp71
10852,11573,2,LoVC18,DNpe021
10852,10417,2,LoVC18,DNp103
10852,10234,2,LoVC18,DNp35
10852,10223,2,LoVC18,DNpe056
10852,10228,2,LoVC18,DNp06
30867,524001,2,LC29,DNp05
30881,12628,2,CL104,DNpe042
30883,10106,2,CL323,DNp11
30883,10989,2,CL323,DNp03
30895,10931,2,LPLC2,DNpe045
30905,10417,2,AVLP423,DNp103
30938,11334,2,LPLC2,DNpe045
76805,10732,2,LLPC1,DNpe056
76803,10106,2,Tm4,DNp11
30977,10234,2,CB1717,DNp35
10840,12628,2,AN19B017,DNpe042
76654,12628,2,,DNpe042
76637,10417,2,CL323,DNp103
76637,10989,2,CL323,DNp03
811723,10752,2,IN12A059_d,DNp03
10837,10752,2,DNa15,DNp03
31035,10001,2,PVLP034,DNp01
31035,10584,2,PVLP034,DNp06
31035,531898,2,PVLP034,DNp04
31044,10223,2,PS007,DNpe056
76505,10923,2,,DNg40
31089,11334,2,AVLP168,DNpe045
31096,10361,2,SMP068,DNg40
811881,10001,2,GFC3,DNp01
31105,10259,2,LPLC2,DNp11
31105,10449,2,LPLC2,DNpe025
76294,10228,2,AN08B098,DNp06
10828,10091,2,AVLP531,DNpe042
31157,10091,2,IB024,DNpe042
31162,10558,2,LC17,DNp35
812096,10449,2,LgLG1a,DNpe025
10822,11573,2,DNge047,DNpe021
10822,11334,2,DNge047,DNpe045
10820,10601,2,VES022,DNpe025
76030,10259,2,Tm4,DNp11
31253,10091,2,AVLP524_b,DNpe042
31253,519771,2,AVLP524_b,DNp71
31257,10601,2,LPLC2,DNpe025
31257,12628,2,LPLC2,DNpe042
31262,10601,2,LC4,DNpe025
31262,10584,2,LC4,DNp06
75938,10091,2,AN08B109,DNpe042
31272,10989,2,PLP106,DNp03
31277,10106,2,MeLo2,DNp11
31281,11159,2,LC31b,DNp71
31281,10584,2,LC31b,DNp06
812297,10010,2,GFC4,DNp01
812317,10228,2,IN11A032_b,DNp06
31308,10361,2,LC4,DNg40
31309,10223,2,pC1_17b,DNpe056
75833,12628,2,AN08B109,DNpe042
75833,10091,2,AN08B109,DNpe042
75805,12628,2,CB2459,DNpe042
75805,10091,2,CB2459,DNpe042
31321,10091,2,PVLP209m,DNpe042
31321,10283,2,PVLP209m,DNp103
31330,10223,2,PS049,DNpe056
31334,10417,2,AN08B009,DNp103
75668,10223,2,PLP190,DNpe056
812509,10732,2,SNta18,DNpe056
75536,10106,2,T2,DNp11
31412,10283,2,PVLP001,DNp103
10802,10732,2,PLP148,DNpe056
10802,10283,2,PLP148,DNp103
812623,10223,2,SNta18,DNpe056
31429,10449,2,LC4,DNpe025
31429,11573,2,LC4,DNpe021
31429,524001,2,LC4,DNp05
31448,10228,2,CB3660,DNp06
31448,10234,2,CB3660,DNp35
10799,11159,2,OA-VUMa4,DNp71
10799,10259,2,OA-VUMa4,DNp11
75379,10584,2,EA06B010,DNp06
75331,519771,2,CL348,DNp71
75331,11573,2,CL348,DNpe021
75273,10259,2,Tm4,DNp11
31525,10283,2,CL023,DNp103
31537,10417,2,CL166,DNp103
31537,10091,2,CL166,DNpe042
75147,10106,2,Tm5c,DNp11
75140,11137,2,AN17A015,DNp04
75140,10601,2,AN17A015,DNpe025
812963,10001,2,GFC4,DNp01
75110,10106,2,T2,DNp11
75060,10732,2,WED047,DNpe056
75060,10223,2,WED047,DNpe056
31597,10234,2,LC18,DNp35
10783,10417,2,DNp09,DNp103
74986,10283,2,SIP020b,DNp103
10781,524001,2,PS088,DNp05
31661,10417,2,LPLC1,DNp103
10778,10091,2,CL286,DNpe042
74843,10106,2,T2a,DNp11
10777,11020,2,PS088,DNp05
74775,10417,2,WED061,DNp103
10776,11573,2,LoVC7,DNpe021
10776,10989,2,LoVC7,DNp03
31721,10283,2,AVLP047,DNp103
74703,10228,2,CB1023,DNp06
10775,524001,2,AN01A089,DNp05
10775,10223,2,AN01A089,DNpe056
10775,10584,2,AN01A089,DNp06
10773,10117,2,SAD108,DNp02
31759,531898,2,VES023,DNp04
74590,524001,2,CL123_b,DNp05
10771,10361,2,LT66,DNg40
31784,12628,2,SAD023,DNpe042
10769,12628,2,VES012,DNpe042
74500,10601,2,PVLP204m,DNpe025
74486,10091,2,AVLP274_b,DNpe042
31827,10601,2,SIP116m,DNpe025
10764,10106,2,LT1c,DNp11
74397,10106,2,Tm4,DNp11
31869,10228,2,CB3561,DNp06
31872,10283,2,aMe5,DNp103
74250,11159,2,LoVP12,DNp71
74250,10091,2,LoVP12,DNpe042
10759,524001,2,DNb01,DNp05
31915,519771,2,CL004,DNp71
74157,12628,2,SMP266,DNpe042
10752,10234,2,DNp03,DNp35
10752,10989,2,DNp03,DNp03
31952,10283,2,AN02A016,DNp103
74072,10259,2,LC10a,DNp11
31964,11159,2,LPLC2,DNp71
74052,10923,2,WED117,DNg40
31988,11137,2,LPLC2,DNp04
10742,531898,2,PVLP107,DNp04
32069,524001,2,PS187,DNp05
32081,11573,2,LAL136_a,DNpe021
32081,10091,2,LAL136_a,DNpe042
814155,10259,2,IN19A106,DNp11
32082,10558,2,LC17,DNp35
10735,12628,2,LoVC18,DNpe042
10735,11573,2,LoVC18,DNpe021
10735,11334,2,LoVC18,DNpe045
814209,10106,2,IN21A084,DNp11
73678,10283,2,AVLP219_c,DNp103
814299,10106,2,IN21A087,DNp11
814299,10259,2,IN21A087,DNp11
32129,10091,2,AVLP195,DNpe042
32129,519771,2,AVLP195,DNp71
814356,10228,2,IN06B028,DNp06
10728,11573,2,WED116,DNpe021
10728,10923,2,WED116,DNg40
10728,10091,2,WED116,DNpe042
73542,10259,2,TmY3,DNp11
32159,10361,2,LC31a,DNg40
32159,519771,2,LC31a,DNp71
73532,10558,2,LC21,DNp35
32175,10989,2,LC22,DNp03
32175,10732,2,LC22,DNpe056
73430,10449,2,PVLP007,DNpe025
32197,10283,2,AVLP423,DNp103
10720,10558,2,CB0128,DNp35
73350,10732,2,CL239,DNpe056
32230,10931,2,SMP446,DNpe045
73308,10106,2,Tm5c,DNp11
73295,10106,2,Tm37,DNp11
73288,11573,2,CB4073,DNpe021
32255,10732,2,AN08B034,DNpe056
10718,10417,2,LT1c,DNp103
32281,10558,2,LC17,DNp35
73217,10417,2,GNG345,DNp103
73205,10228,2,LLPC1,DNp06
32304,11137,2,CB4170,DNp04
10714,10449,2,LT61a,DNpe025
73101,10259,2,Y12,DNp11
10713,12628,2,DNp42,DNpe042
32334,10558,2,LC17,DNp35
10712,11334,2,DNp36,DNpe045
10712,10601,2,DNp36,DNpe025
73012,10106,2,T2a,DNp11
32381,10558,2,AVLP176_c,DNp35
32382,12628,2,SMP090,DNpe042
72941,10417,2,CL024_a,DNp103
10709,10106,2,WED193,DNp11
10708,10417,2,AVLP544,DNp103
72862,10106,2,T2,DNp11
72811,10106,2,TmY13,DNp11
10707,11573,2,SMP593,DNpe021
815227,10259,2,,DNp11
10705,10361,2,DNc02,DNg40
10700,10417,2,DNpe001,DNp103
10698,11573,2,CL092,DNpe021
32545,11159,2,AVLP427,DNp71
72379,10234,2,CB4102,DNp35
32585,10558,2,LC17,DNp35
815680,524001,2,IN21A102,DNp05
72289,519771,2,AVLP179,DNp71
72289,10223,2,AVLP179,DNpe056
10689,11137,2,AN12B001,DNp04
32645,531898,2,AN17A014,DNp04
72180,10259,2,LC21,DNp11
32687,10931,2,SLP227,DNpe045
10684,10584,2,WED185,DNp06
10683,11137,2,SLP003,DNp04
32737,10931,2,LPLC2,DNpe045
32737,10449,2,LPLC2,DNpe025
32788,10601,2,pC1_18b,DNpe025
32819,10234,2,AVLP149,DNp35
32824,10223,2,VES001,DNpe056
71695,12628,2,CB4096,DNpe042
32854,10117,2,GNG296,DNp02
32854,10558,2,GNG296,DNp35
10675,10001,2,LT66,DNp01
10674,10923,2,DNp59,DNg40
10674,10001,2,DNp59,DNp01
816688,10106,2,IN21A102,DNp11
816688,10259,2,IN21A102,DNp11
71527,10732,2,LLPC1,DNpe056
71451,519771,2,PVLP005,DNp71
71451,10234,2,PVLP005,DNp35
71389,10234,2,CB4166,DNp35
71356,10234,2,GNG418,DNp35
817019,10010,2,AN27X018,DNp01
33014,10931,2,CB2342,DNpe045
33035,10283,2,AVLP420_a,DNp103
33037,10091,2,DNp69,DNpe042
33037,11573,2,DNp69,DNpe021
71195,10259,2,LPC1,DNp11
71162,10091,2,AN08B095,DNpe042
33041,10601,2,pC1_16b,DNpe025
71157,10417,2,CB3513,DNp103
71157,11020,2,CB3513,DNp05
33048,10106,2,LC10a,DNp11
33054,10283,2,AVLP549,DNp103
71011,12628,2,CL166,DNpe042
33105,10732,2,AVLP187,DNpe056
10648,11159,2,aMe_TBD1,DNp71
33147,11159,2,CL274,DNp71
33147,10091,2,CL274,DNpe042
10646,10732,2,AVLP597,DNpe056
10646,10091,2,AVLP597,DNpe042
33162,12628,2,AVLP145,DNpe042
10645,11573,2,SMP383,DNpe021
33185,11334,2,LPLC2,DNpe045
33189,11573,2,SIP145m,DNpe021
33189,10449,2,SIP145m,DNpe025
33189,519771,2,SIP145m,DNp71
70761,11334,2,PS335,DNpe045
70739,11334,2,CB4072,DNpe045
33214,10931,2,SLP227,DNpe045
33217,11159,2,SAD200m,DNp71
70691,11573,2,LC6,DNpe021
10641,11573,2,PVLP106,DNpe021
70615,10091,2,AVLP038,DNpe042
33251,10417,2,,DNp103
10639,11334,2,LoVC22,DNpe045
33258,10584,2,AVLP229,DNp06
70575,10106,2,TmY13,DNp11
33278,10558,2,CB1447,DNp35
70494,10417,2,SAD011,DNp103
10638,10449,2,GNG667,DNpe025
70475,10091,2,AVLP199,DNpe042
33301,10283,2,AVLP230,DNp103
33303,10259,2,LPLC2,DNp11
70455,10106,2,Tm4,DNp11
33335,519771,2,DNpe024,DNp71
10634,10732,2,CRE062,DNpe056
70337,10259,2,LT52,DNp11
33384,10361,2,GNG348,DNg40
33390,11159,2,CB1185,DNp71
33396,11159,2,LPLC2,DNp71
33396,11334,2,LPLC2,DNpe045
33400,531898,2,AN08B016,DNp04
33406,10234,2,LPLC2,DNp35
33406,10259,2,LPLC2,DNp11
10620,10106,2,AN08B007,DNp11
70152,10283,2,SMP065,DNp103
70134,11334,2,aMe5,DNpe045
70132,10106,2,Y11,DNp11
819815,10601,2,LgLG1a,DNpe025
70088,12628,2,,DNpe042
70047,10931,2,CB1534,DNpe045
70047,11334,2,CB1534,DNpe045
33474,11334,2,SAD049,DNpe045
33474,10732,2,SAD049,DNpe056
33474,10989,2,SAD049,DNp03
69901,10601,2,CL273,DNpe025
69782,10106,2,TmY5a,DNp11
33583,10106,2,AVLP145,DNp11
33592,10106,2,MeLo13,DNp11
33612,531898,2,VES023,DNp04
69652,10449,2,AVLP189_a,DNpe025
69652,10091,2,AVLP189_a,DNpe042
69616,10558,2,,DNp35
10610,10228,2,MeVP17,DNp06
10609,10223,2,PVLP120,DNpe056
10609,10228,2,PVLP120,DNp06
33694,11137,2,LPLC2,DNp04
33694,11334,2,LPLC2,DNpe045
33695,10732,2,LLPC1,DNpe056
69466,10106,2,Tm4,DNp11
69453,10106,2,Y14,DNp11
10604,11573,2,CL063,DNpe021
69334,10106,2,Y14,DNp11
33796,11020,2,LC22,DNp05
33799,12628,2,AN10B015,DNpe042
69266,10106,2,Tm3,DNp11
33840,10091,2,SMP710m,DNpe042
10598,10417,2,WED191,DNp103
10598,10584,2,WED191,DNp06
33871,10417,2,CB3466,DNp103
33910,10417,2,LPLC1,DNp103
68968,12628,2,SMP723m,DNpe042
10590,10449,2,DNpe052,DNpe025
10590,10417,2,DNpe052,DNp103
68845,10584,2,AVLP186,DNp06
33965,10228,2,LPLC2,DNp06
33965,519771,2,LPLC2,DNp71
10588,11334,2,AVLP710m,DNpe045
10585,524001,2,VES202m,DNp05
836035,519771,2,UNKNOWN,DNp71
836139,10931,2,UNKNOWN,DNpe045
10584,10091,2,DNp06,DNpe042
34040,10449,2,CB2143,DNpe025
34051,10228,2,LPLC2,DNp06
34051,10931,2,LPLC2,DNpe045
10580,531898,2,DNp70,DNp04
10580,10228,2,DNp70,DNp06
10579,11573,2,MeVP51,DNpe021
34110,10558,2,LPLC2,DNp35
