body_post,LC4,LPLC2,target_type,receives_from_both
25497,4.0,226.0,LPLC2,True
21318,4.0,196.0,LPLC2,True
26416,4.0,183.0,LPLC2,True
29986,4.0,167.0,LPLC2,True
17544,4.0,165.0,LPLC2,True
11417,4.0,49.0,LT51,True
520792,4.0,45.0,WED104,True
10296,4.0,33.0,DNge054,True
10377,4.0,30.0,DNge054,True
41839,4.0,22.0,LPLC4,True
16486,4.0,21.0,LoVP26,True
10063,4.0,18.0,DNp27,True
16424,4.0,13.0,PVLP027,True
15440,4.0,10.0,Li17,True
112992,4.0,10.0,LoVP26,True
35055,4.0,9.0,PVLP034,True
34266,4.0,8.0,LC35a,True
531630,4.0,8.0,PVLP025,True
10914,4.0,7.0,LoVC18,True
24753,4.0,7.0,LC35a,True
518732,4.0,7.0,LC31a,True
829700067,4.0,7.0,UNKNOWN,True
12056,4.0,6.0,WED046,True
39427,4.0,6.0,LC31a,True
13015,4.0,5.0,Li11a,True
18931,4.0,5.0,TmY19b,True
28698,4.0,5.0,PVLP128,True
138534,4.0,5.0,MeLo13,True
439193123,4.0,5.0,UNKNOWN,True
22288,4.0,4.0,TmY16,True
22447,4.0,4.0,LPLC1,True
22790,4.0,4.0,LPLC1,True
25708,4.0,4.0,LC31a,True
39206,4.0,4.0,LPLC1,True
41013,4.0,4.0,TmY17,True
127314,4.0,4.0,CB4245,True
474596325,4.0,4.0,UNKNOWN,True
757686590,4.0,4.0,UNKNOWN,True
10107,4.0,3.0,MeVCMe1,True
10475,4.0,3.0,LT42,True
18413,4.0,3.0,Li17,True
18428,4.0,3.0,TmY19b,True
19642,4.0,3.0,Li17,True
20427,4.0,3.0,MeLo9,True
25588,4.0,3.0,TmY19b,True
27026,4.0,3.0,LC35a,True
533649,4.0,3.0,LT77,True
377179713,4.0,3.0,UNKNOWN,True
487169844,4.0,3.0,UNKNOWN,True
635331471,4.0,3.0,UNKNOWN,True
18742,4.0,2.0,LPLC1,True
19940,4.0,2.0,LOLP1,True
24684,4.0,2.0,LT37,True
26552,4.0,2.0,LC9,True
28398,4.0,2.0,LC9,True
62983,4.0,2.0,Tlp13,True
518682,4.0,2.0,LC23,True
534743,4.0,2.0,LPLC1,True
351144529,4.0,2.0,UNKNOWN,True
959386048,4.0,2.0,UNKNOWN,True
15058,4.0,1.0,LPLC1,True
15581,4.0,1.0,LC9,True
15688,4.0,1.0,LoVP50,True
16694,4.0,1.0,MeLo10,True
18531,4.0,1.0,PVLP046,True
20865,4.0,1.0,LPLC1,True
21503,4.0,1.0,MeLo14,True
22189,4.0,1.0,LC10d,True
23906,4.0,1.0,LPLC1,True
25566,4.0,1.0,Li26,True
26881,4.0,1.0,LC10d,True
29985,4.0,1.0,MeLo12,True
34308,4.0,1.0,Li25,True
34532,4.0,1.0,LC9,True
44810,4.0,1.0,TmY20,True
65780,4.0,1.0,MeLo12,True
515656,4.0,1.0,Li25,True
530853,4.0,1.0,MeLo13,True
575909,4.0,1.0,Li21,True
147682550,4.0,1.0,UNKNOWN,True
273241218,4.0,1.0,UNKNOWN,True
278403407,4.0,1.0,UNKNOWN,True
388892075,4.0,1.0,UNKNOWN,True
455258138,4.0,1.0,UNKNOWN,True
471338745,4.0,1.0,UNKNOWN,True
608309580,4.0,1.0,UNKNOWN,True
724711760,4.0,1.0,UNKNOWN,True
897291385,4.0,1.0,UNKNOWN,True
1038754019,4.0,1.0,UNKNOWN,True
524364,3.0,1296.0,PVLP111,True
11697,3.0,1076.0,AVLP500,True
10780,3.0,425.0,AVLP396,True
11018,3.0,348.0,AVLP258,True
23349,3.0,345.0,LPLC2,True
19034,3.0,330.0,LPLC2,True
17551,3.0,325.0,LPLC2,True
520764,3.0,324.0,LPLC2,True
20182,3.0,314.0,LPLC2,True
24568,3.0,307.0,LPLC2,True
24187,3.0,298.0,LPLC2,True
31964,3.0,292.0,LPLC2,True
19229,3.0,287.0,LPLC2,True
24268,3.0,282.0,LPLC2,True
24840,3.0,279.0,LPLC2,True
10091,3.0,276.0,DNpe042,True
35889,3.0,274.0,LPLC2,True
22261,3.0,273.0,LPLC2,True
20162,3.0,270.0,LPLC2,True
26147,3.0,266.0,LPLC2,True
32737,3.0,264.0,LPLC2,True
24118,3.0,258.0,LPLC2,True
28188,3.0,238.0,LPLC2,True
37431,3.0,238.0,LPLC2,True
25209,3.0,236.0,LPLC2,True
27023,3.0,207.0,LPLC2,True
19249,3.0,203.0,LPLC2,True
29598,3.0,190.0,LPLC2,True
33694,3.0,178.0,LPLC2,True
35632,3.0,176.0,LPLC2,True
20175,3.0,70.0,LPLC4,True
11133,3.0,68.0,DNp70,True
20210,3.0,68.0,LPLC4,True
15935,3.0,63.0,LPLC4,True
16469,3.0,62.0,LPLC4,True
152380084,3.0,34.0,UNKNOWN,True
15785,3.0,29.0,WED060,True
10265,3.0,15.0,OA-AL2i2,True
23086,3.0,14.0,LC14b,True
10269,3.0,13.0,OA-AL2i2,True
10322,3.0,12.0,OA-AL2i2,True
519153,3.0,12.0,LPLC1,True
11394,3.0,10.0,Li16,True
14370,3.0,9.0,LT51,True
24125,3.0,9.0,PVLP028,True
30542,3.0,9.0,LC14a-1,True
20062,3.0,7.0,Li17,True
22305,3.0,7.0,TmY19b,True
556042427,3.0,7.0,UNKNOWN,True
530772,3.0,6.0,MeLo13,True
536164,3.0,6.0,LC35b,True
487274722,3.0,6.0,UNKNOWN,True
22945,3.0,5.0,Li26,True
23030,3.0,5.0,LPLC1,True
39826,3.0,5.0,LC14b,True
70167,3.0,5.0,Li17,True
402049063,3.0,5.0,UNKNOWN,True
725239643,3.0,5.0,UNKNOWN,True
18225,3.0,4.0,Li11b,True
489615609,3.0,4.0,UNKNOWN,True
751985233,3.0,4.0,UNKNOWN,True
10718,3.0,3.0,LT1c,True
14867,3.0,3.0,Li11a,True
17576,3.0,3.0,Li17,True
17985,3.0,3.0,LoVP92,True
20000,3.0,3.0,LC9,True
20181,3.0,3.0,Li14,True
20733,3.0,3.0,LC23,True
21877,3.0,3.0,LC31a,True
23063,3.0,3.0,Li26,True
25528,3.0,3.0,LC9,True
28249,3.0,3.0,LPLC1,True
31409,3.0,3.0,Li26,True
512494,3.0,3.0,TmY19b,True
534038,3.0,3.0,PVLP062,True
283429284,3.0,3.0,UNKNOWN,True
328075941,3.0,3.0,UNKNOWN,True
489383331,3.0,3.0,UNKNOWN,True
505659058,3.0,3.0,UNKNOWN,True
518530749,3.0,3.0,UNKNOWN,True
527004399,3.0,3.0,,True
628205085,3.0,3.0,UNKNOWN,True
952440531,3.0,3.0,UNKNOWN,True
10231,3.0,2.0,LT1b,True
12225,3.0,2.0,LoVC15,True
14689,3.0,2.0,LPLC1,True
15057,3.0,2.0,Li11b,True
15428,3.0,2.0,Li26,True
16485,3.0,2.0,CB4179,True
21023,3.0,2.0,LPLC1,True
23396,3.0,2.0,LC9,True
23559,3.0,2.0,MeLo14,True
24612,3.0,2.0,Li26,True
25270,3.0,2.0,LC31a,True
25870,3.0,2.0,LPLC1,True
26268,3.0,2.0,LC35a,True
26880,3.0,2.0,LPLC1,True
28051,3.0,2.0,LC9,True
28451,3.0,2.0,LC9,True
34253,3.0,2.0,LC9,True
38199,3.0,2.0,LC29,True
39092,3.0,2.0,MeLo10,True
45350,3.0,2.0,TmY21,True
512921,3.0,2.0,LC31a,True
518569,3.0,2.0,LC22,True
521604,3.0,2.0,LC35a,True
102028918,3.0,2.0,UNKNOWN,True
154913619,3.0,2.0,UNKNOWN,True
169108127,3.0,2.0,UNKNOWN,True
217606047,3.0,2.0,UNKNOWN,True
502310769,3.0,2.0,UNKNOWN,True
514950262,3.0,2.0,UNKNOWN,True
551402021,3.0,2.0,UNKNOWN,True
597369607,3.0,2.0,UNKNOWN,True
734491021,3.0,2.0,UNKNOWN,True
889249833,3.0,2.0,UNKNOWN,True
997472700,3.0,2.0,UNKNOWN,True
10693,3.0,1.0,LoVP101,True
12423,3.0,1.0,AVLP536,True
12931,3.0,1.0,LoVC15,True
13110,3.0,1.0,LPLC1,True
14201,3.0,1.0,TmY19b,True
15908,3.0,1.0,LoVP50,True
16499,3.0,1.0,TmY19b,True
17138,3.0,1.0,MeLo10,True
17289,3.0,1.0,Li29,True
17515,3.0,1.0,LC23,True
18710,3.0,1.0,LPLC1,True
19213,3.0,1.0,MeLo10,True
19492,3.0,1.0,MeLo9,True
20074,3.0,1.0,LPLC1,True
20435,3.0,1.0,WED117,True
21065,3.0,1.0,LC10a,True
21658,3.0,1.0,TmY19b,True
22694,3.0,1.0,MeLo14,True
23139,3.0,1.0,MeLo10,True
23314,3.0,1.0,LC9,True
24117,3.0,1.0,LC10d,True
24256,3.0,1.0,TmY19b,True
24650,3.0,1.0,MeLo9,True
24999,3.0,1.0,TmY16,True
25192,3.0,1.0,TmY19b,True
25729,3.0,1.0,LC17,True
26333,3.0,1.0,LPLC1,True
26524,3.0,1.0,LC9,True
26800,3.0,1.0,LC9,True
27860,3.0,1.0,LC9,True
27891,3.0,1.0,LC9,True
29024,3.0,1.0,LC9,True
29249,3.0,1.0,LC17,True
29437,3.0,1.0,LC14b,True
30449,3.0,1.0,LC9,True
31232,3.0,1.0,MeLo14,True
32367,3.0,1.0,Li26,True
32802,3.0,1.0,MeLo2,True
33563,3.0,1.0,LC9,True
33588,3.0,1.0,LC9,True
34844,3.0,1.0,LC10d,True
65393,3.0,1.0,Tlp11,True
74322,3.0,1.0,TmY19b,True
512201,3.0,1.0,LC9,True
512261,3.0,1.0,MeLo14,True
516484,3.0,1.0,LoVP18,True
559118,3.0,1.0,MeLo12,True
128964226,3.0,1.0,UNKNOWN,True
156245141,3.0,1.0,UNKNOWN,True
209594907,3.0,1.0,UNKNOWN,True
275551244,3.0,1.0,UNKNOWN,True
390213278,3.0,1.0,UNKNOWN,True
414499965,3.0,1.0,UNKNOWN,True
455478437,3.0,1.0,UNKNOWN,True
612139394,3.0,1.0,UNKNOWN,True
617634894,3.0,1.0,UNKNOWN,True
682108526,3.0,1.0,UNKNOWN,True
745741758,3.0,1.0,UNKNOWN,True
771186881,3.0,1.0,UNKNOWN,True
771239004,3.0,1.0,UNKNOWN,True
771260907,3.0,1.0,UNKNOWN,True
813069706,3.0,1.0,UNKNOWN,True
860215530,3.0,1.0,UNKNOWN,True
885540308,3.0,1.0,UNKNOWN,True
953797217,3.0,1.0,UNKNOWN,True
1037570098,3.0,1.0,UNKNOWN,True
12951,2.0,4196.0,PVLP069,True
13286,2.0,1454.0,AVLP479,True
14862,2.0,1427.0,AVLP479,True
92244,2.0,1421.0,,True
23756,2.0,1403.0,PVLP111,True
10223,2.0,874.0,DNpe056,True
519771,2.0,797.0,DNp71,True
33211,2.0,779.0,PVLP111,True
16438,2.0,662.0,PVLP071,True
514670,2.0,358.0,LPLC2,True
517819,2.0,356.0,LPLC2,True
20240,2.0,337.0,LPLC2,True
22557,2.0,337.0,LPLC2,True
20329,2.0,332.0,LPLC2,True
18672,2.0,329.0,LPLC2,True
21045,2.0,306.0,LPLC2,True
20103,2.0,302.0,LPLC2,True
20047,2.0,296.0,LPLC2,True
23590,2.0,294.0,LPLC2,True
21361,2.0,285.0,LPLC2,True
23878,2.0,283.0,LPLC2,True
27796,2.0,276.0,LPLC2,True
95241,2.0,270.0,LPLC2,True
20749,2.0,260.0,LPLC2,True
12384,2.0,258.0,LPLC2,True
34407,2.0,257.0,LPLC2,True
22218,2.0,252.0,LPLC2,True
112292,2.0,251.0,LPLC2,True
25524,2.0,247.0,LPLC2,True
24401,2.0,244.0,LPLC2,True
26730,2.0,241.0,LPLC2,True
18929,2.0,239.0,LPLC2,True
21299,2.0,231.0,LPLC2,True
11498,2.0,229.0,LPLC2,True
29287,2.0,226.0,LPLC2,True
29873,2.0,222.0,LPLC2,True
30512,2.0,216.0,LPLC2,True
20584,2.0,214.0,LPLC2,True
33965,2.0,208.0,LPLC2,True
25136,2.0,196.0,LPLC2,True
29319,2.0,196.0,LPLC2,True
40841,2.0,187.0,LPLC2,True
17880,2.0,186.0,LPLC2,True
31105,2.0,185.0,LPLC2,True
30893,2.0,167.0,LPLC2,True
38542,2.0,150.0,LPLC2,True
10244,2.0,105.0,DNp55,True
19202,2.0,86.0,LPLC4,True
11005,2.0,79.0,OA-VUMa4,True
10799,2.0,59.0,OA-VUMa4,True
23664,2.0,55.0,LPLC4,True
23394,2.0,43.0,LPLC4,True
18155,2.0,41.0,LPLC4,True
23237,2.0,40.0,LPLC4,True
24128,2.0,33.0,LPLC4,True
22918,2.0,30.0,LPLC4,True
520606,2.0,27.0,PVLP014,True
28228,2.0,23.0,LPLC4,True
843790069,2.0,23.0,UNKNOWN,True
13995,2.0,16.0,PS181,True
22279,2.0,15.0,LC31b,True
11348,2.0,14.0,LT51,True
18960,2.0,13.0,AVLP203_c,True
22715,2.0,13.0,Li16,True
23271,2.0,13.0,LPLC4,True
10072,2.0,12.0,OA-AL2i1,True
10085,2.0,12.0,Am1,True
14318,2.0,12.0,LC31a,True
26769,2.0,12.0,LC31a,True
10222,2.0,11.0,MeVCMe1,True
15829,2.0,11.0,Li17,True
10974,2.0,10.0,Li31,True
15718,2.0,10.0,WED072,True
30629,2.0,10.0,LC14b,True
20726,2.0,9.0,LC39b,True
34564,2.0,9.0,TmY13,True
600166381,2.0,9.0,UNKNOWN,True
20524,2.0,8.0,Li16,True
27449,2.0,8.0,LC22,True
580152,2.0,8.0,LC35a,True
412198844,2.0,8.0,UNKNOWN,True
652841029,2.0,8.0,UNKNOWN,True
11463,2.0,7.0,LT51,True
11689,2.0,7.0,Li16,True
14777,2.0,7.0,LT51,True
19620,2.0,7.0,AVLP203_b,True
52297,2.0,7.0,LC11,True
446048938,2.0,7.0,UNKNOWN,True
10466,2.0,6.0,Li31,True
11911,2.0,6.0,LT88,True
32010,2.0,6.0,Y3,True
522857,2.0,6.0,AVLP201,True
184635611,2.0,6.0,UNKNOWN,True
817938671,2.0,6.0,UNKNOWN,True
843616572,2.0,6.0,UNKNOWN,True
911921788,2.0,6.0,UNKNOWN,True
11406,2.0,5.0,LoVC1,True
16429,2.0,5.0,Li17,True
519810,2.0,5.0,TmY16,True
420293216,2.0,5.0,UNKNOWN,True
738311795,2.0,5.0,,True
753360175,2.0,5.0,UNKNOWN,True
1003113855,2.0,5.0,UNKNOWN,True
18477,2.0,4.0,LPLC1,True
20031,2.0,4.0,LPLC1,True
21677,2.0,4.0,LPLC1,True
22560,2.0,4.0,Li26,True
24940,2.0,4.0,MeLo10,True
25178,2.0,4.0,LPLC1,True
26920,2.0,4.0,LC9,True
29529,2.0,4.0,LPLC1,True
31592,2.0,4.0,LPLC1,True
39554,2.0,4.0,Li15,True
128304,2.0,4.0,LC9,True
520392,2.0,4.0,LC22,True
525633,2.0,4.0,Tlp12,True
184193347,2.0,4.0,UNKNOWN,True
224214771,2.0,4.0,UNKNOWN,True
325247203,2.0,4.0,UNKNOWN,True
375672863,2.0,4.0,UNKNOWN,True
790917579,2.0,4.0,UNKNOWN,True
13736,2.0,3.0,LoVC15,True
16291,2.0,3.0,MeLo10,True
20884,2.0,3.0,LT77,True
21540,2.0,3.0,LPLC1,True
22997,2.0,3.0,LC10a,True
24710,2.0,3.0,LC9,True
28440,2.0,3.0,LC14b,True
50368,2.0,3.0,LC31a,True
56177,2.0,3.0,LC12,True
95889,2.0,3.0,LC12,True
153154,2.0,3.0,LLPC2,True
563930,2.0,3.0,Li26,True
260719412,2.0,3.0,UNKNOWN,True
334939255,2.0,3.0,UNKNOWN,True
461122177,2.0,3.0,UNKNOWN,True
587954767,2.0,3.0,UNKNOWN,True
730084814,2.0,3.0,UNKNOWN,True
730562849,2.0,3.0,UNKNOWN,True
731963009,2.0,3.0,UNKNOWN,True
778562586,2.0,3.0,UNKNOWN,True
859695546,2.0,3.0,UNKNOWN,True
1007938522,2.0,3.0,UNKNOWN,True
1009433266,2.0,3.0,UNKNOWN,True
10229,2.0,2.0,LoVP102,True
12680,2.0,2.0,TmY19a,True
15584,2.0,2.0,LT52,True
16861,2.0,2.0,TmY19b,True
17132,2.0,2.0,LT74,True
21607,2.0,2.0,LT65,True
22274,2.0,2.0,LPLC1,True
22774,2.0,2.0,Li26,True
23377,2.0,2.0,LC10a,True
23798,2.0,2.0,LC9,True
24778,2.0,2.0,LC9,True
24900,2.0,2.0,MeLo10,True
25003,2.0,2.0,LC10a,True
26107,2.0,2.0,LOLP1,True
26304,2.0,2.0,LC9,True
26535,2.0,2.0,Tlp14,True
26736,2.0,2.0,Li26,True
26996,2.0,2.0,LC9,True
28080,2.0,2.0,LPLC1,True
29904,2.0,2.0,LC11,True
32343,2.0,2.0,LPLC1,True
36277,2.0,2.0,Li25,True
37333,2.0,2.0,Tlp11,True
39437,2.0,2.0,Tm24,True
41750,2.0,2.0,TmY17,True
43950,2.0,2.0,Tm24,True
49300,2.0,2.0,Tlp12,True
49795,2.0,2.0,LC12,True
51692,2.0,2.0,Li14,True
52351,2.0,2.0,Tlp13,True
54842,2.0,2.0,Li23,True
59059,2.0,2.0,LLPC2,True
60211,2.0,2.0,LC31a,True
69654,2.0,2.0,Tm24,True
94454,2.0,2.0,LC12,True
114270,2.0,2.0,MeLo12,True
153019,2.0,2.0,LC31a,True
276265,2.0,2.0,,True
512476,2.0,2.0,LoVP108,True
517120,2.0,2.0,LC15,True
524197,2.0,2.0,TmY9a,True
529846,2.0,2.0,Tm24,True
575937,2.0,2.0,LT54,True
122441713,2.0,2.0,UNKNOWN,True
253028699,2.0,2.0,UNKNOWN,True
307819211,2.0,2.0,UNKNOWN,True
333556397,2.0,2.0,UNKNOWN,True
340032917,2.0,2.0,UNKNOWN,True
367843557,2.0,2.0,UNKNOWN,True
470905917,2.0,2.0,UNKNOWN,True
473074411,2.0,2.0,UNKNOWN,True
479310373,2.0,2.0,UNKNOWN,True
518536624,2.0,2.0,UNKNOWN,True
520586257,2.0,2.0,UNKNOWN,True
525914521,2.0,2.0,UNKNOWN,True
560453215,2.0,2.0,UNKNOWN,True
566746399,2.0,2.0,UNKNOWN,True
647425812,2.0,2.0,UNKNOWN,True
751095608,2.0,2.0,UNKNOWN,True
846044980,2.0,2.0,UNKNOWN,True
928943346,2.0,2.0,UNKNOWN,True
954801881,2.0,2.0,UNKNOWN,True
11003,2.0,1.0,LPT53,True
11660,2.0,1.0,LT80,True
12052,2.0,1.0,LPLC1,True
13223,2.0,1.0,LoVP18,True
14485,2.0,1.0,LT52,True
14706,2.0,1.0,LT78,True
15042,2.0,1.0,LoVC22,True
16603,2.0,1.0,CB4176,True
17734,2.0,1.0,LPLC1,True
18420,2.0,1.0,LoVP18,True
20964,2.0,1.0,Li26,True
21238,2.0,1.0,LC10a,True
22139,2.0,1.0,LC9,True
22155,2.0,1.0,MeLo14,True
22200,2.0,1.0,MeLo10,True
22615,2.0,1.0,LLPC1,True
23472,2.0,1.0,TmY19b,True
23480,2.0,1.0,TmY15,True
23626,2.0,1.0,LC9,True
23875,2.0,1.0,Li26,True
23923,2.0,1.0,LC9,True
24027,2.0,1.0,LC10d,True
24381,2.0,1.0,LC9,True
24545,2.0,1.0,LC10a,True
24839,2.0,1.0,MeLo10,True
24886,2.0,1.0,LC9,True
25186,2.0,1.0,MeLo10,True
25386,2.0,1.0,LPLC1,True
25641,2.0,1.0,LC10a,True
26131,2.0,1.0,LC17,True
26514,2.0,1.0,LC9,True
27152,2.0,1.0,LC9,True
27396,2.0,1.0,LLPC1,True
27786,2.0,1.0,TmY19b,True
28723,2.0,1.0,LPLC1,True
28954,2.0,1.0,LC10d,True
29180,2.0,1.0,Li25,True
29223,2.0,1.0,LC9,True
30365,2.0,1.0,Li25,True
31471,2.0,1.0,LC11,True
31475,2.0,1.0,LC15,True
31634,2.0,1.0,LC10a,True
32014,2.0,1.0,LC22,True
32336,2.0,1.0,LC10a,True
32443,2.0,1.0,LC21,True
32921,2.0,1.0,MeLo10,True
32975,2.0,1.0,LC9,True
33077,2.0,1.0,LC9,True
33252,2.0,1.0,Li25,True
33967,2.0,1.0,Li34a,True
34143,2.0,1.0,MeLo12,True
34212,2.0,1.0,Li25,True
35240,2.0,1.0,LC11,True
36539,2.0,1.0,LC11,True
37046,2.0,1.0,LOLP1,True
39220,2.0,1.0,LLPC2,True
41573,2.0,1.0,LC17,True
42047,2.0,1.0,LLPC2,True
42517,2.0,1.0,LPLC1,True
43123,2.0,1.0,MeLo12,True
43249,2.0,1.0,LC17,True
43495,2.0,1.0,LC35a,True
43514,2.0,1.0,TmY21,True
43999,2.0,1.0,Tlp14,True
45631,2.0,1.0,Li21,True
46219,2.0,1.0,LLPC3,True
46856,2.0,1.0,Tlp11,True
47597,2.0,1.0,Tm24,True
47704,2.0,1.0,LC20a,True
48137,2.0,1.0,Tm24,True
48945,2.0,1.0,Tlp12,True
49029,2.0,1.0,Li14,True
50168,2.0,1.0,Tm24,True
50189,2.0,1.0,Y11,True
50522,2.0,1.0,Li14,True
52754,2.0,1.0,Y_unclear,True
53684,2.0,1.0,Li14,True
54235,2.0,1.0,LC31a,True
56404,2.0,1.0,Li14,True
63509,2.0,1.0,Li21,True
64798,2.0,1.0,Tm37,True
71621,2.0,1.0,TmY20,True
75415,2.0,1.0,LC6,True
76263,2.0,1.0,LC12,True
80497,2.0,1.0,LLPC1,True
80868,2.0,1.0,MeLo12,True
82241,2.0,1.0,LC29,True
83714,2.0,1.0,LT81,True
84797,2.0,1.0,LC13,True
85777,2.0,1.0,Li14,True
97154,2.0,1.0,LC21,True
139183,2.0,1.0,T5d,True
189969,2.0,1.0,,True
511978,2.0,1.0,TmY21,True
513468,2.0,1.0,Li25,True
514846,2.0,1.0,LPLC1,True
516759,2.0,1.0,Tm24,True
517600,2.0,1.0,LPLC1,True
518231,2.0,1.0,Tm24,True
521370,2.0,1.0,MeLo14,True
522955,2.0,1.0,LC12,True
524778,2.0,1.0,Li26,True
524789,2.0,1.0,CL022_c,True
559940,2.0,1.0,TmY15,True
805992,2.0,1.0,AN27X011,True
157266131,2.0,1.0,UNKNOWN,True
169718580,2.0,1.0,UNKNOWN,True
170266363,2.0,1.0,UNKNOWN,True
175687630,2.0,1.0,UNKNOWN,True
181158292,2.0,1.0,UNKNOWN,True
183781962,2.0,1.0,UNKNOWN,True
191745751,2.0,1.0,UNKNOWN,True
225156622,2.0,1.0,UNKNOWN,True
227103122,2.0,1.0,UNKNOWN,True
236621306,2.0,1.0,UNKNOWN,True
254263989,2.0,1.0,UNKNOWN,True
284937901,2.0,1.0,UNKNOWN,True
331651912,2.0,1.0,UNKNOWN,True
409866493,2.0,1.0,UNKNOWN,True
414575059,2.0,1.0,UNKNOWN,True
419970223,2.0,1.0,UNKNOWN,True
440164547,2.0,1.0,UNKNOWN,True
448917811,2.0,1.0,UNKNOWN,True
449746662,2.0,1.0,UNKNOWN,True
465373303,2.0,1.0,UNKNOWN,True
469737843,2.0,1.0,UNKNOWN,True
483415101,2.0,1.0,UNKNOWN,True
485452372,2.0,1.0,UNKNOWN,True
486584042,2.0,1.0,UNKNOWN,True
494745320,2.0,1.0,UNKNOWN,True
529358642,2.0,1.0,UNKNOWN,True
532338646,2.0,1.0,UNKNOWN,True
533417633,2.0,1.0,UNKNOWN,True
535795219,2.0,1.0,UNKNOWN,True
560170348,2.0,1.0,UNKNOWN,True
566395025,2.0,1.0,UNKNOWN,True
605817700,2.0,1.0,UNKNOWN,True
611858264,2.0,1.0,UNKNOWN,True
614454562,2.0,1.0,UNKNOWN,True
644673997,2.0,1.0,UNKNOWN,True
657428336,2.0,1.0,UNKNOWN,True
740710487,2.0,1.0,UNKNOWN,True
750164397,2.0,1.0,UNKNOWN,True
774353163,2.0,1.0,UNKNOWN,True
793801077,2.0,1.0,UNKNOWN,True
806979744,2.0,1.0,UNKNOWN,True
809330199,2.0,1.0,UNKNOWN,True
815317824,2.0,1.0,UNKNOWN,True
840002224,2.0,1.0,UNKNOWN,True
896236492,2.0,1.0,UNKNOWN,True
929525670,2.0,1.0,UNKNOWN,True
945292641,2.0,1.0,UNKNOWN,True
946696233,2.0,1.0,UNKNOWN,True
951464025,2.0,1.0,UNKNOWN,True
962945706,2.0,1.0,UNKNOWN,True
968372477,2.0,1.0,UNKNOWN,True
982080384,2.0,1.0,UNKNOWN,True
983553338,2.0,1.0,UNKNOWN,True
1004146638,2.0,1.0,UNKNOWN,True
1010906659,2.0,1.0,UNKNOWN,True
1012154543,2.0,1.0,UNKNOWN,True
1039353321,2.0,1.0,UNKNOWN,True
12427,1.0,4857.0,PVLP069,True
22212,1.0,1968.0,PVLP111,True
21813,1.0,1436.0,PVLP111,True
23147,1.0,1430.0,PVLP111,True
16554,1.0,991.0,PVLP071,True
11191,1.0,424.0,AVLP340,True
22253,1.0,369.0,LPLC2,True
31563,1.0,359.0,LPLC2,True
19787,1.0,354.0,LPLC2,True
33303,1.0,352.0,LPLC2,True
518731,1.0,352.0,LPLC2,True
15804,1.0,325.0,LPLC2,True
18900,1.0,318.0,LPLC2,True
26528,1.0,304.0,LPLC2,True
19146,1.0,299.0,LPLC2,True
25854,1.0,298.0,LPLC2,True
21862,1.0,285.0,LPLC2,True
531014,1.0,278.0,LPLC2,True
23665,1.0,277.0,LPLC2,True
27716,1.0,258.0,LPLC2,True
25572,1.0,257.0,LPLC2,True
21703,1.0,253.0,LPLC2,True
19830,1.0,250.0,LPLC2,True
28871,1.0,249.0,LPLC2,True
13764,1.0,245.0,LPLC2,True
20694,1.0,245.0,LPLC2,True
14465,1.0,240.0,LPLC2,True
28011,1.0,230.0,LPLC2,True
29391,1.0,228.0,LPLC2,True
26915,1.0,226.0,LPLC2,True
37613,1.0,223.0,LPLC2,True
13132,1.0,222.0,LPLC2,True
25027,1.0,221.0,LPLC2,True
29815,1.0,216.0,LPLC2,True
28003,1.0,215.0,LPLC2,True
30938,1.0,208.0,LPLC2,True
33185,1.0,207.0,LPLC2,True
33406,1.0,204.0,LPLC2,True
524366,1.0,203.0,LPLC2,True
31257,1.0,195.0,LPLC2,True
25286,1.0,192.0,LPLC2,True
25267,1.0,189.0,LPLC2,True
19911,1.0,180.0,LPLC2,True
34372,1.0,164.0,LPLC2,True
35838,1.0,145.0,LPLC2,True
52691,1.0,113.0,CB4162,True
18631,1.0,85.0,LPLC4,True
18895,1.0,78.0,LPLC4,True
13090,1.0,64.0,LT51,True
20801,1.0,61.0,LPLC4,True
21159,1.0,60.0,LPLC4,True
23115,1.0,60.0,LPLC4,True
29335,1.0,59.0,LPLC4,True
519392,1.0,55.0,WED061,True
17993,1.0,53.0,LPLC4,True
26059,1.0,47.0,LPLC4,True
26167,1.0,47.0,LPLC4,True
17677,1.0,46.0,LPLC4,True
21738,1.0,44.0,LPLC4,True
25840,1.0,44.0,LPLC4,True
764332197,1.0,44.0,,True
524089,1.0,42.0,LPLC4,True
18314,1.0,39.0,LPLC4,True
18918,1.0,38.0,LPLC4,True
18970,1.0,37.0,LPLC4,True
19677,1.0,37.0,LPLC4,True
518588,1.0,37.0,LPLC4,True
20914,1.0,35.0,LPLC4,True
96253,1.0,35.0,LPLC4,True
11022,1.0,30.0,CL053,True
18558,1.0,27.0,LPLC4,True
27712,1.0,24.0,PLP230,True
35618,1.0,21.0,LPLC4,True
556556,1.0,21.0,LPLC4,True
102624,1.0,20.0,CB0115,True
33539,1.0,18.0,LPLC4,True
39277,1.0,16.0,LoVP93,True
29994,1.0,15.0,CB0115,True
618230459,1.0,15.0,UNKNOWN,True
40209,1.0,14.0,PVLP126_b,True
260389758,1.0,14.0,UNKNOWN,True
269339789,1.0,14.0,UNKNOWN,True
23864,1.0,13.0,PVLP126_a,True
25055,1.0,13.0,LoVP26,True
802198836,1.0,13.0,UNKNOWN,True
14325,1.0,12.0,MeVP18,True
193589079,1.0,12.0,UNKNOWN,True
