bodyId_pre,pre_type,pre_side,pre_nt,bodyId_post,post_type,post_side,weight,weight_normalized,edge_class
533129,LC4,left,acetylcholine,31429,LC4,left,6,0.03488372093023256,intra_population
20162,LPLC2,right,acetylcholine,19842,LPLC2,right,6,0.03488372093023256,intra_population
13764,LPLC2,left,acetylcholine,511914,LC4,left,6,0.03488372093023256,cross_visual
13764,LPLC2,left,acetylcholine,27829,LC4,left,6,0.03488372093023256,cross_visual
19146,LPLC2,right,acetylcholine,20182,LPLC2,right,6,0.03488372093023256,intra_population
28044,LPLC2,right,acetylcholine,19146,LPLC2,right,6,0.03488372093023256,intra_population
19034,LPLC2,right,acetylcholine,20749,LPLC2,right,6,0.03488372093023256,intra_population
27399,LPLC2,left,acetylcholine,24568,LPLC2,left,6,0.03488372093023256,intra_population
533895,LPLC2,left,acetylcholine,20240,LPLC2,left,6,0.03488372093023256,intra_population
20162,LPLC2,right,acetylcholine,17551,LPLC2,right,6,0.03488372093023256,intra_population
517819,LPLC2,left,acetylcholine,25575,LPLC2,left,6,0.03488372093023256,intra_population
13764,LPLC2,left,acetylcholine,25286,LPLC2,left,6,0.03488372093023256,intra_population
17880,LPLC2,left,acetylcholine,34407,LPLC2,left,6,0.03488372093023256,intra_population
107513,LC4,left,acetylcholine,15018,LC4,left,6,0.03488372093023256,intra_population
28011,LPLC2,left,acetylcholine,40841,LPLC2,left,6,0.03488372093023256,intra_population
111903,LPLC2,left,acetylcholine,17340,LC4,left,6,0.03488372093023256,cross_visual
19229,LPLC2,right,acetylcholine,18929,LPLC2,right,6,0.03488372093023256,intra_population
20240,LPLC2,left,acetylcholine,11498,LPLC2,left,6,0.03488372093023256,intra_population
27399,LPLC2,left,acetylcholine,27355,LPLC2,left,6,0.03488372093023256,intra_population
19034,LPLC2,right,acetylcholine,14465,LPLC2,right,6,0.03488372093023256,intra_population
20440,LC4,left,acetylcholine,21721,LC4,left,6,0.03488372093023256,intra_population
533129,LC4,left,acetylcholine,516909,LC4,left,6,0.03488372093023256,intra_population
20269,LPLC2,right,acetylcholine,17551,LPLC2,right,6,0.03488372093023256,intra_population
27716,LPLC2,left,acetylcholine,134521,LPLC2,left,6,0.03488372093023256,intra_population
535341,LC4,left,acetylcholine,20572,LC4,left,6,0.03488372093023256,intra_population
19034,LPLC2,right,acetylcholine,19146,LPLC2,right,6,0.03488372093023256,intra_population
21299,LPLC2,left,acetylcholine,18900,LPLC2,left,6,0.03488372093023256,intra_population
111903,LPLC2,left,acetylcholine,10010,DNp01,left,6,0.03488372093023256,visual_to_readout
518731,LPLC2,left,acetylcholine,22253,LPLC2,left,6,0.03488372093023256,intra_population
19146,LPLC2,right,acetylcholine,39620,LPLC2,right,6,0.03488372093023256,intra_population
27399,LPLC2,left,acetylcholine,25027,LPLC2,left,6,0.03488372093023256,intra_population
20162,LPLC2,right,acetylcholine,21703,LPLC2,right,6,0.03488372093023256,intra_population
19543,LC4,right,acetylcholine,20399,LC4,right,6,0.03488372093023256,intra_population
20976,LC4,left,acetylcholine,12349,LC4,left,6,0.03488372093023256,intra_population
13132,LPLC2,left,acetylcholine,12384,LPLC2,left,6,0.03488372093023256,intra_population
20440,LC4,left,acetylcholine,27829,LC4,left,6,0.03488372093023256,intra_population
111787,LC4,left,acetylcholine,514956,LC4,left,6,0.03488372093023256,intra_population
21299,LPLC2,left,acetylcholine,17340,LC4,left,6,0.03488372093023256,cross_visual
533129,LC4,left,acetylcholine,81112,LC4,left,6,0.03488372093023256,intra_population
100103,LPLC2,left,acetylcholine,23349,LPLC2,left,6,0.03488372093023256,intra_population
28741,LPLC2,right,acetylcholine,31257,LPLC2,right,6,0.03488372093023256,intra_population
20269,LPLC2,right,acetylcholine,18672,LPLC2,right,6,0.03488372093023256,intra_population
533895,LPLC2,left,acetylcholine,25854,LPLC2,left,6,0.03488372093023256,intra_population
27355,LPLC2,left,acetylcholine,520764,LPLC2,left,6,0.03488372093023256,intra_population
20162,LPLC2,right,acetylcholine,31964,LPLC2,right,6,0.03488372093023256,intra_population
20103,LPLC2,right,acetylcholine,28044,LPLC2,right,6,0.03488372093023256,intra_population
100485,LC4,left,acetylcholine,17270,LC4,left,6,0.03488372093023256,intra_population
111787,LC4,left,acetylcholine,30087,LC4,left,6,0.03488372093023256,intra_population
21299,LPLC2,left,acetylcholine,14102,LPLC2,left,6,0.03488372093023256,intra_population
18396,LC4,left,acetylcholine,107513,LC4,left,6,0.03488372093023256,intra_population
533129,LC4,left,acetylcholine,518544,LC4,left,6,0.03488372093023256,intra_population
20240,LPLC2,left,acetylcholine,23665,LPLC2,left,6,0.03488372093023256,intra_population
100103,LPLC2,left,acetylcholine,22557,LPLC2,left,6,0.03488372093023256,intra_population
100103,LPLC2,left,acetylcholine,13764,LPLC2,left,6,0.03488372093023256,intra_population
33185,LPLC2,right,acetylcholine,24187,LPLC2,right,6,0.03488372093023256,intra_population
20572,LC4,left,acetylcholine,512705,LC4,left,6,0.03488372093023256,intra_population
22261,LPLC2,right,acetylcholine,32507,LPLC2,right,6,0.03488372093023256,intra_population
25575,LPLC2,left,acetylcholine,20329,LPLC2,left,6,0.03488372093023256,intra_population
21318,LPLC2,right,acetylcholine,19034,LPLC2,right,6,0.03488372093023256,intra_population
25572,LPLC2,left,acetylcholine,19787,LPLC2,left,6,0.03488372093023256,intra_population
23550,LPLC2,left,acetylcholine,34655,LPLC2,left,6,0.03488372093023256,intra_population
29873,LPLC2,right,acetylcholine,26915,LPLC2,right,6,0.03488372093023256,intra_population
23497,LPLC2,right,acetylcholine,33694,LPLC2,right,6,0.03488372093023256,intra_population
81112,LC4,left,acetylcholine,518544,LC4,left,6,0.03488372093023256,intra_population
81112,LC4,left,acetylcholine,514508,LC4,left,6,0.03488372093023256,intra_population
33439,LPLC2,right,acetylcholine,11137,DNp04,right,6,0.03488372093023256,visual_to_readout
81112,LC4,left,acetylcholine,107513,LC4,left,6,0.03488372093023256,intra_population
81112,LC4,left,acetylcholine,533129,LC4,left,6,0.03488372093023256,intra_population
29183,LPLC2,right,acetylcholine,25511,LPLC2,right,6,0.03488372093023256,intra_population
21318,LPLC2,right,acetylcholine,18672,LPLC2,right,6,0.03488372093023256,intra_population
23550,LPLC2,left,acetylcholine,29955,LPLC2,left,6,0.03488372093023256,intra_population
25572,LPLC2,left,acetylcholine,517819,LPLC2,left,6,0.03488372093023256,intra_population
21313,LC4,right,acetylcholine,20673,LC4,right,6,0.03488372093023256,intra_population
16917,LC4,left,acetylcholine,10228,DNp06,left,6,0.03488372093023256,visual_to_readout
29873,LPLC2,right,acetylcholine,25253,LPLC2,right,6,0.03488372093023256,intra_population
25572,LPLC2,left,acetylcholine,20799,LPLC2,left,6,0.03488372093023256,intra_population
14030,LPLC2,left,acetylcholine,515900,LC4,left,6,0.03488372093023256,cross_visual
33965,LPLC2,left,acetylcholine,520764,LPLC2,left,6,0.03488372093023256,intra_population
25584,LC4,right,acetylcholine,10584,DNp06,right,6,0.03488372093023256,visual_to_readout
41097,LPLC2,left,acetylcholine,26528,LPLC2,left,6,0.03488372093023256,intra_population
41097,LPLC2,left,acetylcholine,25209,LPLC2,left,6,0.03488372093023256,intra_population
29753,LPLC2,left,acetylcholine,525844,LPLC2,left,6,0.03488372093023256,intra_population
17364,LC4,right,acetylcholine,17054,LC4,right,6,0.03488372093023256,intra_population
29216,LPLC2,right,acetylcholine,26147,LPLC2,right,6,0.03488372093023256,intra_population
33439,LPLC2,right,acetylcholine,28871,LPLC2,right,6,0.03488372093023256,intra_population
21361,LPLC2,left,acetylcholine,29815,LPLC2,left,6,0.03488372093023256,intra_population
55627,LPLC2,right,acetylcholine,35889,LPLC2,right,6,0.03488372093023256,intra_population
17059,LPLC2,left,acetylcholine,533895,LPLC2,left,6,0.03488372093023256,intra_population
95241,LPLC2,left,acetylcholine,13764,LPLC2,left,6,0.03488372093023256,intra_population
23550,LPLC2,left,acetylcholine,15804,LPLC2,left,6,0.03488372093023256,intra_population
21318,LPLC2,right,acetylcholine,19589,LPLC2,right,6,0.03488372093023256,intra_population
25572,LPLC2,left,acetylcholine,525844,LPLC2,left,6,0.03488372093023256,intra_population
25572,LPLC2,left,acetylcholine,33303,LPLC2,left,6,0.03488372093023256,intra_population
33439,LPLC2,right,acetylcholine,37925,LPLC2,right,6,0.03488372093023256,intra_population
25511,LPLC2,right,acetylcholine,29873,LPLC2,right,6,0.03488372093023256,intra_population
16138,LC4,right,acetylcholine,38065,LC4,right,6,0.03488372093023256,intra_population
14030,LPLC2,left,acetylcholine,20240,LPLC2,left,6,0.03488372093023256,intra_population
29955,LPLC2,left,acetylcholine,34655,LPLC2,left,6,0.03488372093023256,intra_population
25511,LPLC2,right,acetylcholine,35889,LPLC2,right,6,0.03488372093023256,intra_population
21361,LPLC2,left,acetylcholine,18900,LPLC2,left,6,0.03488372093023256,intra_population
77614,LC4,left,acetylcholine,17340,LC4,left,6,0.03488372093023256,intra_population
25575,LPLC2,left,acetylcholine,24568,LPLC2,left,6,0.03488372093023256,intra_population
29955,LPLC2,left,acetylcholine,32237,LPLC2,left,6,0.03488372093023256,intra_population
26416,LPLC2,left,acetylcholine,24568,LPLC2,left,6,0.03488372093023256,intra_population
21361,LPLC2,left,acetylcholine,23665,LPLC2,left,6,0.03488372093023256,intra_population
21361,LPLC2,left,acetylcholine,24568,LPLC2,left,6,0.03488372093023256,intra_population
21361,LPLC2,left,acetylcholine,24605,LPLC2,left,6,0.03488372093023256,intra_population
29955,LPLC2,left,acetylcholine,40811,LPLC2,left,6,0.03488372093023256,intra_population
25511,LPLC2,right,acetylcholine,37613,LPLC2,right,6,0.03488372093023256,intra_population
77614,LC4,left,acetylcholine,20967,LC4,left,6,0.03488372093023256,intra_population
77614,LC4,left,acetylcholine,29469,LC4,left,6,0.03488372093023256,intra_population
33439,LPLC2,right,acetylcholine,33396,LPLC2,right,6,0.03488372093023256,intra_population
25572,LPLC2,left,acetylcholine,27023,LPLC2,left,6,0.03488372093023256,intra_population
25572,LPLC2,left,acetylcholine,531014,LPLC2,left,6,0.03488372093023256,intra_population
21318,LPLC2,right,acetylcholine,18189,LC4,right,6,0.03488372093023256,cross_visual
95241,LPLC2,left,acetylcholine,17059,LPLC2,left,6,0.03488372093023256,intra_population
14030,LPLC2,left,acetylcholine,14888,LC4,left,6,0.03488372093023256,cross_visual
23550,LPLC2,left,acetylcholine,25027,LPLC2,left,6,0.03488372093023256,intra_population
95241,LPLC2,left,acetylcholine,14030,LPLC2,left,6,0.03488372093023256,intra_population
29417,LC4,left,acetylcholine,514956,LC4,left,6,0.03488372093023256,intra_population
25511,LPLC2,right,acetylcholine,35632,LPLC2,right,6,0.03488372093023256,intra_population
21318,LPLC2,right,acetylcholine,17054,LC4,right,6,0.03488372093023256,cross_visual
29873,LPLC2,right,acetylcholine,21318,LPLC2,right,6,0.03488372093023256,intra_population
95241,LPLC2,left,acetylcholine,15804,LPLC2,left,6,0.03488372093023256,intra_population
17880,LPLC2,left,acetylcholine,23349,LPLC2,left,6,0.03488372093023256,intra_population
29417,LC4,left,acetylcholine,35262,LC4,left,6,0.03488372093023256,intra_population
25524,LPLC2,left,acetylcholine,33303,LPLC2,left,6,0.03488372093023256,intra_population
30041,LPLC2,right,acetylcholine,33439,LPLC2,right,6,0.03488372093023256,intra_population
33965,LPLC2,left,acetylcholine,524366,LPLC2,left,6,0.03488372093023256,intra_population
30041,LPLC2,right,acetylcholine,32507,LPLC2,right,6,0.03488372093023256,intra_population
55627,LPLC2,right,acetylcholine,33694,LPLC2,right,6,0.03488372093023256,intra_population
23590,LPLC2,right,acetylcholine,31964,LPLC2,right,6,0.03488372093023256,intra_population
25497,LPLC2,right,acetylcholine,21862,LPLC2,right,6,0.03488372093023256,intra_population
25497,LPLC2,right,acetylcholine,20269,LPLC2,right,6,0.03488372093023256,intra_population
21562,LPLC2,right,acetylcholine,20535,LPLC2,right,6,0.03488372093023256,intra_population
50287,LPLC2,right,acetylcholine,38542,LPLC2,right,6,0.03488372093023256,intra_population
21361,LPLC2,left,acetylcholine,34407,LPLC2,left,6,0.03488372093023256,intra_population
25511,LPLC2,right,acetylcholine,25636,LPLC2,right,6,0.03488372093023256,intra_population
25575,LPLC2,left,acetylcholine,112292,LPLC2,left,6,0.03488372093023256,intra_population
21361,LPLC2,left,acetylcholine,95241,LPLC2,left,6,0.03488372093023256,intra_population
29815,LPLC2,left,acetylcholine,33965,LPLC2,left,6,0.03488372093023256,intra_population
25575,LPLC2,left,acetylcholine,24840,LPLC2,left,6,0.03488372093023256,intra_population
23497,LPLC2,right,acetylcholine,21899,LPLC2,right,6,0.03488372093023256,intra_population
25497,LPLC2,right,acetylcholine,28003,LPLC2,right,6,0.03488372093023256,intra_population
29986,LPLC2,right,acetylcholine,20182,LPLC2,right,6,0.03488372093023256,intra_population
21703,LPLC2,right,acetylcholine,14465,LPLC2,right,6,0.03488372093023256,intra_population
17551,LPLC2,right,acetylcholine,23878,LPLC2,right,6,0.03488372093023256,intra_population
29986,LPLC2,right,acetylcholine,21225,LC4,right,6,0.03488372093023256,cross_visual
17860,LC4,right,acetylcholine,18189,LC4,right,6,0.03488372093023256,intra_population
26915,LPLC2,right,acetylcholine,24800,LPLC2,right,6,0.03488372093023256,intra_population
32597,LC4,left,acetylcholine,514956,LC4,left,6,0.03488372093023256,intra_population
25636,LPLC2,right,acetylcholine,25511,LPLC2,right,6,0.03488372093023256,intra_population
17551,LPLC2,right,acetylcholine,22677,LPLC2,right,6,0.03488372093023256,intra_population
33965,LPLC2,left,acetylcholine,30512,LPLC2,left,6,0.03488372093023256,intra_population
29815,LPLC2,left,acetylcholine,29319,LPLC2,left,6,0.03488372093023256,intra_population
23590,LPLC2,right,acetylcholine,30938,LPLC2,right,6,0.03488372093023256,intra_population
27023,LPLC2,left,acetylcholine,524366,LPLC2,left,6,0.03488372093023256,intra_population
25497,LPLC2,right,acetylcholine,23590,LPLC2,right,6,0.03488372093023256,intra_population
30041,LPLC2,right,acetylcholine,22194,LC4,right,6,0.03488372093023256,cross_visual
21562,LPLC2,right,acetylcholine,24268,LPLC2,right,6,0.03488372093023256,intra_population
50287,LPLC2,right,acetylcholine,22218,LPLC2,right,6,0.03488372093023256,intra_population
25497,LPLC2,right,acetylcholine,21808,LPLC2,right,6,0.03488372093023256,intra_population
41097,LPLC2,left,acetylcholine,536444,LPLC2,left,6,0.03488372093023256,intra_population
17551,LPLC2,right,acetylcholine,20269,LPLC2,right,6,0.03488372093023256,intra_population
29986,LPLC2,right,acetylcholine,23878,LPLC2,right,6,0.03488372093023256,intra_population
29216,LPLC2,right,acetylcholine,25636,LPLC2,right,6,0.03488372093023256,intra_population
25497,LPLC2,right,acetylcholine,20047,LPLC2,right,6,0.03488372093023256,intra_population
30207,LPLC2,right,acetylcholine,10584,DNp06,right,6,0.03488372093023256,visual_to_readout
17270,LC4,left,acetylcholine,20967,LC4,left,6,0.03488372093023256,intra_population
30207,LPLC2,right,acetylcholine,21862,LPLC2,right,6,0.03488372093023256,intra_population
21769,LPLC2,right,acetylcholine,19549,LPLC2,right,6,0.03488372093023256,intra_population
29753,LPLC2,left,acetylcholine,33303,LPLC2,left,6,0.03488372093023256,intra_population
17775,LPLC2,left,acetylcholine,514670,LPLC2,left,6,0.03488372093023256,intra_population
29753,LPLC2,left,acetylcholine,521115,LPLC2,left,6,0.03488372093023256,intra_population
21721,LC4,left,acetylcholine,535341,LC4,left,6,0.03488372093023256,intra_population
30087,LC4,left,acetylcholine,34845,LC4,left,6,0.03488372093023256,intra_population
16628,LC4,right,acetylcholine,17668,LC4,right,6,0.03488372093023256,intra_population
25575,LPLC2,left,acetylcholine,517819,LPLC2,left,6,0.03488372093023256,intra_population
21703,LPLC2,right,acetylcholine,20584,LPLC2,right,6,0.03488372093023256,intra_population
25497,LPLC2,right,acetylcholine,18672,LPLC2,right,6,0.03488372093023256,intra_population
21703,LPLC2,right,acetylcholine,22218,LPLC2,right,6,0.03488372093023256,intra_population
17775,LPLC2,left,acetylcholine,95241,LPLC2,left,6,0.03488372093023256,intra_population
21721,LC4,left,acetylcholine,519650,LC4,left,6,0.03488372093023256,intra_population
14465,LPLC2,right,acetylcholine,30938,LPLC2,right,6,0.03488372093023256,intra_population
25497,LPLC2,right,acetylcholine,19229,LPLC2,right,6,0.03488372093023256,intra_population
55627,LPLC2,right,acetylcholine,10584,DNp06,right,6,0.03488372093023256,visual_to_readout
29986,LPLC2,right,acetylcholine,24268,LPLC2,right,6,0.03488372093023256,intra_population
21562,LPLC2,right,acetylcholine,20269,LPLC2,right,6,0.03488372093023256,intra_population
55627,LPLC2,right,acetylcholine,29598,LPLC2,right,6,0.03488372093023256,intra_population
21361,LPLC2,left,acetylcholine,32737,LPLC2,left,6,0.03488372093023256,intra_population
41097,LPLC2,left,acetylcholine,524366,LPLC2,left,6,0.03488372093023256,intra_population
21721,LC4,left,acetylcholine,28980,LC4,left,6,0.03488372093023256,intra_population
29216,LPLC2,right,acetylcholine,26730,LPLC2,right,6,0.03488372093023256,intra_population
30087,LC4,left,acetylcholine,111787,LC4,left,6,0.03488372093023256,intra_population
41097,LPLC2,left,acetylcholine,19911,LPLC2,left,6,0.03488372093023256,intra_population
25316,LPLC2,right,acetylcholine,10001,DNp01,right,6,0.03488372093023256,visual_to_readout
27023,LPLC2,left,acetylcholine,31563,LPLC2,left,6,0.03488372093023256,intra_population
21721,LC4,left,acetylcholine,516909,LC4,left,6,0.03488372093023256,intra_population
40841,LPLC2,left,acetylcholine,521115,LPLC2,left,6,0.03488372093023256,intra_population
