pre_bodyId,pre_type,pre_side,post_bodyId,post_type,post_side,weight,source_population,target_population,is_ipsilateral,survives_w3,survives_w10
22772,LC4,L,10417,DNp103,L,2,LC4,DNp103,True,False,False
29417,LC4,L,10417,DNp103,L,2,LC4,DNp103,True,False,False
29469,LC4,L,10417,DNp103,L,2,LC4,DNp103,True,False,False
30087,LC4,L,10417,DNp103,L,2,LC4,DNp103,True,False,False
81112,LC4,L,10417,DNp103,L,2,LC4,DNp103,True,False,False
514508,LC4,L,10417,DNp103,L,2,LC4,DNp103,True,False,False
515476,LC4,L,10417,DNp103,L,2,LC4,DNp103,True,False,False
12032,LC4,L,10449,DNpe025,L,2,LC4,DNpe025,True,False,False
17608,LC4,L,10449,DNpe025,L,2,LC4,DNpe025,True,False,False
22557,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
22772,LC4,L,10449,DNpe025,L,2,LC4,DNpe025,True,False,False
23919,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
24308,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
25524,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
25572,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
25854,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
27716,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
29319,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
29815,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
30512,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
31105,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
31429,LC4,L,10449,DNpe025,L,2,LC4,DNpe025,True,False,False
32737,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
34655,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
37587,LC4,L,10449,DNpe025,L,2,LC4,DNpe025,True,False,False
100485,LC4,L,10449,DNpe025,L,2,LC4,DNpe025,True,False,False
515900,LC4,L,10449,DNpe025,L,2,LC4,DNpe025,True,False,False
525844,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
533895,LPLC2,L,10449,DNpe025,L,2,LPLC2,DNpe025,True,False,False
17266,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
17551,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
17987,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
18127,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
19260,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
20542,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
20588,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
20917,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
21287,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
21804,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
21808,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
21899,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
23590,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
24268,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
28871,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
29391,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
29598,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
29873,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
30803,LC4,R,10558,DNp35,R,2,LC4,DNp35,True,False,False
34110,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
34372,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
35889,LPLC2,R,10558,DNp35,R,2,LPLC2,DNp35,True,False,False
27796,LPLC2,L,10580,DNp70,L,2,LPLC2,DNp70,True,False,False
34655,LPLC2,L,10580,DNp70,L,2,LPLC2,DNp70,True,False,False
34845,LC4,L,10580,DNp70,L,2,LC4,DNp70,True,False,False
512366,LC4,L,10580,DNp70,L,2,LC4,DNp70,True,False,False
525844,LPLC2,L,10580,DNp70,L,2,LPLC2,DNp70,True,False,False
16128,LC4,R,10584,DNp06,R,2,LC4,DNp06,True,False,False
19034,LPLC2,R,10584,DNp06,R,2,LPLC2,DNp06,True,False,False
20182,LPLC2,R,10584,DNp06,R,2,LPLC2,DNp06,True,False,False
20535,LPLC2,R,10584,DNp06,R,2,LPLC2,DNp06,True,False,False
23878,LPLC2,R,10584,DNp06,R,2,LPLC2,DNp06,True,False,False
31262,LC4,R,10584,DNp06,R,2,LC4,DNp06,True,False,False
35889,LPLC2,R,10584,DNp06,R,2,LPLC2,DNp06,True,False,False
50287,LPLC2,R,10584,DNp06,R,2,LPLC2,DNp06,True,False,False
17774,LPLC2,L,10590,DNpe052,L,2,LPLC2,DNpe052,True,False,False
17880,LPLC2,L,10590,DNpe052,L,2,LPLC2,DNpe052,True,False,False
20799,LPLC2,L,10590,DNpe052,L,2,LPLC2,DNpe052,True,False,False
22557,LPLC2,L,10590,DNpe052,L,2,LPLC2,DNpe052,True,False,False
23349,LPLC2,L,10590,DNpe052,L,2,LPLC2,DNpe052,True,False,False
24605,LPLC2,L,10590,DNpe052,L,2,LPLC2,DNpe052,True,False,False
33303,LPLC2,L,10590,DNpe052,L,2,LPLC2,DNpe052,True,False,False
17668,LC4,R,10601,DNpe025,R,2,LC4,DNpe025,True,False,False
19794,LC4,R,10601,DNpe025,R,2,LC4,DNpe025,True,False,False
20535,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
20917,LC4,R,10601,DNpe025,R,2,LC4,DNpe025,True,False,False
21165,LC4,R,10601,DNpe025,R,2,LC4,DNpe025,True,False,False
24268,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
24800,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
25253,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
26393,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
28871,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
29287,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
31257,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
31262,LC4,R,10601,DNpe025,R,2,LC4,DNpe025,True,False,False
34372,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
34681,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
37925,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
38542,LPLC2,R,10601,DNpe025,R,2,LPLC2,DNpe025,True,False,False
16138,LC4,R,10732,DNpe056,R,2,LC4,DNpe056,True,False,False
17860,LC4,R,10732,DNpe056,R,2,LC4,DNpe056,True,False,False
19034,LPLC2,R,10732,DNpe056,R,2,LPLC2,DNpe056,True,False,False
20103,LPLC2,R,10732,DNpe056,R,2,LPLC2,DNpe056,True,False,False
25497,LPLC2,R,10732,DNpe056,R,2,LPLC2,DNpe056,True,False,False
26528,LPLC2,L,10783,DNp09,L,2,LPLC2,DNp09,True,False,False
30895,LPLC2,L,10783,DNp09,L,2,LPLC2,DNp09,True,False,False
31105,LPLC2,L,10783,DNp09,L,2,LPLC2,DNp09,True,False,False
33303,LPLC2,L,10783,DNp09,L,2,LPLC2,DNp09,True,False,False
40811,LPLC2,L,10783,DNp09,L,2,LPLC2,DNp09,True,False,False
41097,LPLC2,L,10783,DNp09,L,2,LPLC2,DNp09,True,False,False
16138,LC4,R,10923,DNg40,R,2,LC4,DNg40,True,False,False
16628,LC4,R,10923,DNg40,R,2,LC4,DNg40,True,False,False
21318,LPLC2,R,10923,DNg40,R,2,LPLC2,DNg40,True,False,False
21336,LC4,R,10923,DNg40,R,2,LC4,DNg40,True,False,False
21703,LPLC2,R,10923,DNg40,R,2,LPLC2,DNg40,True,False,False
22677,LPLC2,R,10923,DNg40,R,2,LPLC2,DNg40,True,False,False
16809,LC4,L,10931,DNpe045,L,2,LC4,DNpe045,True,False,False
24568,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
24840,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
26416,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
27399,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
28011,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
30895,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
32737,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
34051,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
129687,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
520764,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
531014,LPLC2,L,10931,DNpe045,L,2,LPLC2,DNpe045,True,False,False
20471,LPLC2,R,10957,DNp69,R,2,LPLC2,DNp69,True,False,False
21287,LC4,R,10957,DNp69,R,2,LC4,DNp69,True,False,False
22194,LC4,R,10957,DNp69,R,2,LC4,DNp69,True,False,False
23929,LC4,R,10957,DNp69,R,2,LC4,DNp69,True,False,False
24187,LPLC2,R,10957,DNp69,R,2,LPLC2,DNp69,True,False,False
26147,LPLC2,R,10957,DNp69,R,2,LPLC2,DNp69,True,False,False
20808,LC4,R,10989,DNp03,R,2,LC4,DNp03,True,False,False
19543,LC4,R,11020,DNp05,R,2,LC4,DNp05,True,False,False
20535,LPLC2,R,11020,DNp05,R,2,LPLC2,DNp05,True,False,False
35680,LPLC2,R,11020,DNp05,R,2,LPLC2,DNp05,True,False,False
30512,LPLC2,L,11063,DNge032,L,2,LPLC2,DNge032,True,False,False
19589,LPLC2,R,11088,DNp55,R,2,LPLC2,DNp55,True,False,False
20334,LPLC2,R,11088,DNp55,R,2,LPLC2,DNp55,True,False,False
20471,LPLC2,R,11088,DNp55,R,2,LPLC2,DNp55,True,False,False
21045,LPLC2,R,11088,DNp55,R,2,LPLC2,DNp55,True,False,False
29598,LPLC2,R,11088,DNp55,R,2,LPLC2,DNp55,True,False,False
34681,LPLC2,R,11088,DNp55,R,2,LPLC2,DNp55,True,False,False
24187,LPLC2,R,11133,DNp70,R,2,LPLC2,DNp70,True,False,False
29598,LPLC2,R,11133,DNp70,R,2,LPLC2,DNp70,True,False,False
35632,LPLC2,R,11133,DNp70,R,2,LPLC2,DNp70,True,False,False
37925,LPLC2,R,11133,DNp70,R,2,LPLC2,DNp70,True,False,False
38542,LPLC2,R,11133,DNp70,R,2,LPLC2,DNp70,True,False,False
31988,LPLC2,R,11137,DNp04,R,2,LPLC2,DNp04,True,False,False
33694,LPLC2,R,11137,DNp04,R,2,LPLC2,DNp04,True,False,False
35838,LPLC2,R,11137,DNp04,R,2,LPLC2,DNp04,True,False,False
19229,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
20269,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
22261,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
23878,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
25267,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
26393,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
29598,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
31964,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
33396,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
34110,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
38542,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
50287,LPLC2,R,11159,DNp71,R,2,LPLC2,DNp71,True,False,False
17860,LC4,R,11290,DNp66,R,2,LC4,DNp66,True,False,False
23792,LC4,R,11290,DNp66,R,2,LC4,DNp66,True,False,False
19589,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
20269,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
20471,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
20535,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
25497,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
26915,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
28741,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
30938,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
33185,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
33396,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
33694,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
35632,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
38542,LPLC2,R,11334,DNpe045,R,2,LPLC2,DNpe045,True,False,False
20917,LC4,R,11513,DNp07,R,2,LC4,DNp07,True,False,False
12032,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
14888,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
17340,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
20440,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
20859,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
20967,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
22922,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
31429,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
81112,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
107513,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
111787,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
533129,LC4,L,11573,DNpe021,L,2,LC4,DNpe021,True,False,False
14465,LPLC2,R,11632,DNpe052,R,2,LPLC2,DNpe052,True,False,False
19034,LPLC2,R,11632,DNpe052,R,2,LPLC2,DNpe052,True,False,False
19549,LPLC2,R,11632,DNpe052,R,2,LPLC2,DNpe052,True,False,False
21703,LPLC2,R,11632,DNpe052,R,2,LPLC2,DNpe052,True,False,False
21769,LPLC2,R,11632,DNpe052,R,2,LPLC2,DNpe052,True,False,False
25316,LPLC2,R,11632,DNpe052,R,2,LPLC2,DNpe052,True,False,False
20103,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
20162,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
20694,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
21562,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
24800,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
26147,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
27471,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
28741,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
29014,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
29598,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
30041,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
31257,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
37431,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
37613,LPLC2,R,12628,DNpe042,R,2,LPLC2,DNpe042,True,False,False
27023,LPLC2,L,33037,DNp69,L,2,LPLC2,DNp69,True,False,False
29469,LC4,L,33037,DNp69,L,2,LC4,DNp69,True,False,False
29514,LC4,L,33037,DNp69,L,2,LC4,DNp69,True,False,False
17478,LC4,L,519771,DNp71,L,2,LC4,DNp71,True,False,False
29955,LPLC2,L,519771,DNp71,L,2,LPLC2,DNp71,True,False,False
33965,LPLC2,L,519771,DNp71,L,2,LPLC2,DNp71,True,False,False
34655,LPLC2,L,519771,DNp71,L,2,LPLC2,DNp71,True,False,False
41097,LPLC2,L,519771,DNp71,L,2,LPLC2,DNp71,True,False,False
16917,LC4,L,524001,DNp05,L,2,LC4,DNp05,True,False,False
25572,LPLC2,L,524001,DNp05,L,2,LPLC2,DNp05,True,False,False
31429,LC4,L,524001,DNp05,L,2,LC4,DNp05,True,False,False
518016,LC4,L,524001,DNp05,L,2,LC4,DNp05,True,False,False
536444,LPLC2,L,524001,DNp05,L,2,LPLC2,DNp05,True,False,False
19260,LC4,R,536048,DNp27,L,2,LC4,DNp27,False,False,False
19842,LPLC2,R,536048,DNp27,L,2,LPLC2,DNp27,False,False,False
24568,LPLC2,L,536048,DNp27,L,2,LPLC2,DNp27,True,False,False
17364,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
17548,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
17860,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
18929,LPLC2,R,575082,DNpe021,R,2,LPLC2,DNpe021,True,False,False
19549,LPLC2,R,575082,DNpe021,R,2,LPLC2,DNpe021,True,False,False
19634,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
20016,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
20162,LPLC2,R,575082,DNpe021,R,2,LPLC2,DNpe021,True,False,False
20542,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
20694,LPLC2,R,575082,DNpe021,R,2,LPLC2,DNpe021,True,False,False
20917,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
21165,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
22966,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
23878,LPLC2,R,575082,DNpe021,R,2,LPLC2,DNpe021,True,False,False
28945,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
30480,LC4,R,575082,DNpe021,R,2,LC4,DNpe021,True,False,False
19249,LPLC2,R,10001,DNp01,R,1,LPLC2,DNp01,True,False,False
19549,LPLC2,R,10001,DNp01,R,1,LPLC2,DNp01,True,False,False
20859,LC4,L,10030,pIP1,L,1,LC4,pIP1,True,False,False
20967,LC4,L,10030,pIP1,L,1,LC4,pIP1,True,False,False
77614,LC4,L,10030,pIP1,L,1,LC4,pIP1,True,False,False
518983,LC4,L,10030,pIP1,L,1,LC4,pIP1,True,False,False
19260,LC4,R,10038,pIP1,R,1,LC4,pIP1,True,False,False
13764,LPLC2,L,10063,DNp27,R,1,LPLC2,DNp27,False,False,False
16628,LC4,R,10063,DNp27,R,1,LC4,DNp27,True,False,False
19543,LC4,R,10063,DNp27,R,1,LC4,DNp27,True,False,False
20584,LPLC2,R,10063,DNp27,R,1,LPLC2,DNp27,True,False,False
22253,LPLC2,L,10063,DNp27,R,1,LPLC2,DNp27,False,False,False
22328,LC4,R,10063,DNp27,R,1,LC4,DNp27,True,False,False
23202,LC4,L,10063,DNp27,R,1,LC4,DNp27,False,False,False
26528,LPLC2,L,10063,DNp27,R,1,LPLC2,DNp27,False,False,False
26730,LPLC2,R,10063,DNp27,R,1,LPLC2,DNp27,True,False,False
28188,LPLC2,L,10063,DNp27,R,1,LPLC2,DNp27,False,False,False
29183,LPLC2,R,10063,DNp27,R,1,LPLC2,DNp27,True,False,False
29815,LPLC2,L,10063,DNp27,R,1,LPLC2,DNp27,False,False,False
31563,LPLC2,L,10063,DNp27,R,1,LPLC2,DNp27,False,False,False
32507,LPLC2,R,10063,DNp27,R,1,LPLC2,DNp27,True,False,False
33694,LPLC2,R,10063,DNp27,R,1,LPLC2,DNp27,True,False,False
521115,LPLC2,L,10063,DNp27,R,1,LPLC2,DNp27,False,False,False
16628,LC4,R,10065,DNb05,R,1,LC4,DNb05,True,False,False
19420,LC4,R,10065,DNb05,R,1,LC4,DNb05,True,False,False
14102,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
21299,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
23349,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
25027,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
25136,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
28188,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
33303,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
34051,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
517078,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
517819,LPLC2,L,10091,DNpe042,L,1,LPLC2,DNpe042,True,False,False
518439,LC4,L,10091,DNpe042,L,1,LC4,DNpe042,True,False,False
23590,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
24118,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
25253,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
26147,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
30938,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
31964,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
33185,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
34372,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
35889,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
37431,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
55627,LPLC2,R,10106,DNp11,R,1,LPLC2,DNp11,True,False,False
19842,LPLC2,R,10117,DNp02,R,1,LPLC2,DNp02,True,False,False
28044,LPLC2,R,10117,DNp02,R,1,LPLC2,DNp02,True,False,False
35889,LPLC2,R,10117,DNp02,R,1,LPLC2,DNp02,True,False,False
514508,LC4,L,10118,DNb05,L,1,LC4,DNb05,True,False,False
516909,LC4,L,10118,DNb05,L,1,LC4,DNb05,True,False,False
22975,LC4,R,10143,DNp30,L,1,LC4,DNp30,False,False,False
23929,LC4,R,10143,DNp30,L,1,LC4,DNp30,False,False,False
14030,LPLC2,L,10223,DNpe056,L,1,LPLC2,DNpe056,True,False,False
16917,LC4,L,10223,DNpe056,L,1,LC4,DNpe056,True,False,False
17990,LPLC2,L,10223,DNpe056,L,1,LPLC2,DNpe056,True,False,False
111903,LPLC2,L,10223,DNpe056,L,1,LPLC2,DNpe056,True,False,False
514670,LPLC2,L,10223,DNpe056,L,1,LPLC2,DNpe056,True,False,False
515476,LC4,L,10223,DNpe056,L,1,LC4,DNpe056,True,False,False
17775,LPLC2,L,10228,DNp06,L,1,LPLC2,DNp06,True,False,False
18936,LPLC2,L,10228,DNp06,L,1,LPLC2,DNp06,True,False,False
28188,LPLC2,L,10228,DNp06,L,1,LPLC2,DNp06,True,False,False
28980,LC4,L,10228,DNp06,L,1,LC4,DNp06,True,False,False
100103,LPLC2,L,10228,DNp06,L,1,LPLC2,DNp06,True,False,False
514670,LPLC2,L,10228,DNp06,L,1,LPLC2,DNp06,True,False,False
515971,LPLC2,L,10228,DNp06,L,1,LPLC2,DNp06,True,False,False
12824,LC4,L,10234,DNp35,L,1,LC4,DNp35,True,False,False
17775,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
20967,LC4,L,10234,DNp35,L,1,LC4,DNp35,True,False,False
21721,LC4,L,10234,DNp35,L,1,LC4,DNp35,True,False,False
23919,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
24568,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
25572,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
27023,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
29417,LC4,L,10234,DNp35,L,1,LC4,DNp35,True,False,False
31563,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
32237,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
34051,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
34655,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
35262,LC4,L,10234,DNp35,L,1,LC4,DNp35,True,False,False
81112,LC4,L,10234,DNp35,L,1,LC4,DNp35,True,False,False
100103,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
514508,LC4,L,10234,DNp35,L,1,LC4,DNp35,True,False,False
516909,LC4,L,10234,DNp35,L,1,LC4,DNp35,True,False,False
517819,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
525844,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
531014,LPLC2,L,10234,DNp35,L,1,LPLC2,DNp35,True,False,False
12384,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
13132,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
17059,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
17880,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
19787,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
21361,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
25286,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
27796,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
28188,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
31105,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
521115,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
524366,LPLC2,L,10244,DNp55,L,1,LPLC2,DNp55,True,False,False
12824,LC4,L,10259,DNp11,L,1,LC4,DNp11,True,False,False
17544,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
19911,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
22253,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
23665,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
24308,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
25027,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
25136,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
27023,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
28188,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
30895,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
35294,LPLC2,L,10259,DNp11,L,1,LPLC2,DNp11,True,False,False
17668,LC4,R,10280,DNp47,R,1,LC4,DNp47,True,False,False
18127,LC4,R,10280,DNp47,R,1,LC4,DNp47,True,False,False
18189,LC4,R,10280,DNp47,R,1,LC4,DNp47,True,False,False
19954,LC4,R,10280,DNp47,R,1,LC4,DNp47,True,False,False
23392,LC4,R,10280,DNp47,R,1,LC4,DNp47,True,False,False
23590,LPLC2,R,10280,DNp47,R,1,LPLC2,DNp47,True,False,False
