intermediate_bodyId,intermediate_type,intermediate_side,LC4_input_weight,LPLC2_input_weight,total_visual_input_weight,total_incoming_weight,visual_input_share,output_weight_to_candidate_dns,num_downstream_candidate_dns,path_score_product,min_path_capacity,predicted_nt,predicted_nt_confidence,survives_w3,survives_w10
26333,LPLC1,R,3,1,4,,,80,5,320,4,acetylcholine,0.9510108171474159,True,False
10476,LT11,R,6,4,10,,,32,7,320,10,gaba,0.8650708404046287,True,True
522966,PS002,L,4,0,4,,,79,18,316,4,gaba,0.8874864310561467,True,False
10050,5-HTPMPV03,R,1,9,10,,,31,14,310,10,serotonin,0.8074900022418119,True,True
10224,AVLP001,L,0,1,1,41636.0,2.4017677010279567e-05,310,17,310,1,gaba,0.8475016143194397,False,False
17388,PVLP034,L,0,2,2,,,155,21,310,2,gaba,0.8540820845368707,False,False
10253,AN07B004,L,3,0,3,,,103,11,309,3,gaba,0.8374600721418463,True,False
123245,AOTU032,L,20,2,22,,,14,3,308,14,acetylcholine,0.9625493041178926,True,True
524248,LC31a,L,1,1,2,1456.0,0.0013736263736263737,154,11,308,2,acetylcholine,0.8419876174171262,False,False
22867,LPLC1,L,1,3,4,,,77,5,308,4,acetylcholine,0.9395805776744204,True,False
526999,LPLC1,L,1,2,3,,,102,5,306,3,acetylcholine,0.9401929692119644,True,False
21023,LPLC1,R,3,2,5,,,61,5,305,5,acetylcholine,0.9443949857498023,True,False
14452,MeLo8,L,58,3,61,,,5,3,305,5,gaba,0.8383982247415318,True,False
15058,LPLC1,L,4,1,5,,,61,4,305,5,acetylcholine,0.9390205395639878,True,False
14017,CL022_c,R,1,0,1,2998.0,0.000333555703802535,301,21,301,1,acetylcholine,0.9595002508427098,False,False
16486,LoVP26,L,4,21,25,,,12,3,300,12,acetylcholine,0.9499273551887514,True,True
522301,CB4168,L,0,23,23,,,13,4,299,13,gaba,0.7897829149765938,True,True
10998,CL213,L,0,23,23,,,13,10,299,13,acetylcholine,0.9190820256906147,True,True
22593,CB2472,L,0,3,3,,,99,15,297,3,acetylcholine,0.9507120301753985,True,False
32343,LPLC1,R,2,2,4,,,74,6,296,4,acetylcholine,0.9371159184200845,True,False
54235,LC31a,R,2,1,3,,,96,10,288,3,acetylcholine,0.8902770597881183,True,False
515371,AOTU034,L,0,22,22,,,13,3,286,13,acetylcholine,0.9698722369053533,True,True
11569,5-HTPLP01,L,0,3,3,,,95,17,285,3,glutamate,0.6452957524198052,True,False
24920,LPLC1,R,0,4,4,,,71,5,284,4,acetylcholine,0.9359542215164122,True,False
18506,LPLC1,L,1,1,2,,,142,7,284,2,acetylcholine,0.9462792934269766,False,False
16603,CB4176,L,2,1,3,,,94,9,282,3,gaba,0.8804268095065714,True,False
68230,CB1934,L,3,0,3,,,94,18,282,3,acetylcholine,0.8932528026312291,True,False
25386,LPLC1,R,2,1,3,,,94,6,282,3,acetylcholine,0.9508273101205033,True,False
13722,LC23,L,2,0,2,,,141,10,282,2,acetylcholine,0.9444785681235041,False,False
10720,CB0128,R,0,14,14,,,20,6,280,14,acetylcholine,0.9255113899300232,True,True
10445,LT11,L,6,6,12,,,23,7,276,12,gaba,0.8630910501022659,True,True
25990,WED166_d,L,1,0,1,,,276,8,276,1,acetylcholine,0.9635645843861964,False,False
17734,LPLC1,L,2,1,3,,,92,5,276,3,acetylcholine,0.9565892883188237,True,False
15986,MeLo8,L,37,2,39,,,7,1,273,7,gaba,0.8613605174705937,True,False
523479,MeLo8,L,64,4,68,,,4,3,272,4,gaba,0.851380021334788,True,False
44218,MeLo13,R,32,13,45,,,6,1,270,6,glutamate,0.7129243055790889,True,False
24794,LPLC1,L,1,2,3,,,90,6,270,3,acetylcholine,0.9462448129285433,True,False
19855,LPLC1,L,1,1,2,,,135,5,270,2,acetylcholine,0.933575286670219,False,False
32273,MeLo13,R,20,25,45,,,6,1,270,6,glutamate,0.726738074674542,True,False
15658,LoVP26,L,0,27,27,,,10,2,270,10,acetylcholine,0.9646057130689139,True,True
20989,PVLP073,R,0,266,266,,,1,1,266,1,acetylcholine,0.9691730026740227,False,False
31592,LPLC1,R,2,4,6,,,44,6,264,6,acetylcholine,0.94967953552898,True,False
22449,LPLC1,R,0,2,2,,,131,6,262,2,acetylcholine,0.9193510943266331,False,False
21074,LPLC1,R,1,2,3,,,87,6,261,3,acetylcholine,0.9295715802420689,True,False
19799,WED127,R,26,0,26,,,10,4,260,10,acetylcholine,0.9517549121630504,True,True
15666,Li17,L,6,7,13,,,20,2,260,13,gaba,0.8158175721756837,True,True
23751,LPLC1,R,1,3,4,,,64,5,256,4,acetylcholine,0.9548025833866708,True,False
29994,CB0115,R,1,15,16,,,16,9,256,16,gaba,0.8356256919544868,True,True
192515,PLP106,R,8,0,8,,,32,8,256,8,acetylcholine,0.9615795537458072,True,False
556453,UNKNOWN,UNKNOWN,0,85,85,,,3,3,255,3,unclear,0.9109141500795648,True,False
531538,CB1314,L,3,0,3,,,85,13,255,3,gaba,0.8534971448552574,True,False
21003,LPLC1,L,3,0,3,,,83,6,249,3,acetylcholine,0.9186644093955856,True,False
21282,LPLC1,L,3,0,3,,,83,4,249,3,acetylcholine,0.8146638854322644,True,False
18542,LC22,L,1,3,4,,,62,3,248,4,acetylcholine,0.958352639372151,True,False
13741,AVLP331a,L,0,124,124,,,2,1,248,2,acetylcholine,0.963578484716923,False,False
39151,LPLC1,R,1,3,4,,,62,5,248,4,acetylcholine,0.9557861803333345,True,False
20000,LC9,L,3,3,6,,,41,3,246,6,acetylcholine,0.9411446959599787,True,False
34373,MeLo13,R,28,13,41,,,6,1,246,6,glutamate,0.7136953186160676,True,False
29017,LC9,R,4,0,4,,,61,5,244,4,acetylcholine,0.951783335684486,True,False
17889,AVLP037,L,0,2,2,,,122,12,244,2,acetylcholine,0.9166158320904063,False,False
32508,LPLC4,R,1,3,4,,,61,4,244,4,acetylcholine,0.9403893743930066,True,False
19300,PVLP080_b,R,0,2,2,,,122,14,244,2,gaba,0.8421004607732591,False,False
25169,LPLC1,R,1,2,3,,,81,6,243,3,acetylcholine,0.905438930222526,True,False
28456,PVLP127,L,15,0,15,,,16,7,240,15,acetylcholine,0.9747326673375373,True,True
57832,CB0431,L,0,16,16,,,15,4,240,15,acetylcholine,0.9152050044074259,True,True
24125,PVLP028,R,3,9,12,,,20,8,240,12,gaba,0.8430303135223891,True,True
11348,LT51,L,2,14,16,,,15,3,240,15,glutamate,0.7812484814799895,True,True
116613,LPLC1,L,1,3,4,,,60,4,240,4,acetylcholine,0.9546508308313385,True,False
13353,AVLP204,L,0,4,4,,,60,11,240,4,gaba,0.770546802999846,True,False
25377,CB1932,R,5,9,14,,,17,6,238,14,acetylcholine,0.9233580252186167,True,True
11287,WED108,L,0,7,7,,,34,6,238,7,acetylcholine,0.9679581802066262,True,False
19578,LPLC1,L,0,2,2,,,119,6,238,2,acetylcholine,0.7912923158229908,False,False
514846,LPLC1,L,2,1,3,,,79,4,237,3,acetylcholine,0.9420159143760205,True,False
12439,LT84,R,0,2,2,,,118,2,236,2,acetylcholine,0.9453498487498128,False,False
74105,AN17B005,L,2,0,2,,,118,6,236,2,gaba,0.8720430548180726,False,False
15109,LT74,R,8,10,18,,,13,3,234,13,glutamate,0.6191719397540274,True,True
37175,MeLo13,L,19,10,29,,,8,1,232,8,glutamate,0.674174849048337,True,False
12276,AVLP537,L,0,8,8,,,29,7,232,8,glutamate,0.6641074719075011,True,False
18333,AVLP203_b,R,5,3,8,,,29,4,232,8,gaba,0.7961909782958864,True,False
20783,LPLC1,R,1,2,3,,,77,6,231,3,acetylcholine,0.942542428860579,True,False
29103,LC22,R,0,3,3,,,77,4,231,3,acetylcholine,0.9443724983092245,True,False
123513,PVLP128,L,0,3,3,,,77,9,231,3,acetylcholine,0.9300268129863499,True,False
13577,MeLo8,L,16,5,21,,,11,1,231,11,gaba,0.8675815511843359,True,True
22919,LC39a,R,0,5,5,,,46,5,230,5,glutamate,0.7027051729135633,True,False
19114,LPLC1,R,1,1,2,,,114,5,228,2,acetylcholine,0.9435656907673183,False,False
517600,LPLC1,L,2,1,3,,,76,5,228,3,acetylcholine,0.9531063521483445,True,False
15440,Li17,R,4,10,14,,,16,1,224,14,gaba,0.8296520741281528,True,True
16799,LoVP92,L,0,16,16,,,14,3,224,14,acetylcholine,0.9410875380289305,True,True
13329,AVLP509,R,0,2,2,,,111,8,222,2,acetylcholine,0.9460746373412064,False,False
26656,LPLC1,L,1,2,3,,,74,5,222,3,acetylcholine,0.9420488505481315,True,False
22940,LC14a-1,L,36,1,37,,,6,1,222,6,acetylcholine,0.967315696217181,True,False
28620,CB2472,R,0,3,3,,,74,13,222,3,acetylcholine,0.9636657710618278,True,False
25513,PVLP127,R,10,0,10,,,22,3,220,10,acetylcholine,0.9657326665074565,True,True
39247,WED015,L,0,5,5,,,44,8,220,5,gaba,0.8421176933223395,True,False
12692,CL309,R,0,2,2,,,110,11,220,2,acetylcholine,0.9661900543078179,False,False
24791,LPLC1,L,0,2,2,,,110,5,220,2,acetylcholine,0.9433635320703951,False,False
34532,LC9,L,4,1,5,,,44,2,220,5,acetylcholine,0.9441921631638159,True,False
24802,LPLC1,R,1,2,3,,,73,6,219,3,acetylcholine,0.9492805537280551,True,False
22260,LPLC1,L,2,0,2,,,109,7,218,2,acetylcholine,0.9503022738065533,False,False
22266,AVLP320_b,L,25,6,31,,,7,2,217,7,acetylcholine,0.9647206403857235,True,False
19638,CB1314,L,4,0,4,,,54,5,216,4,gaba,0.8870618597647268,True,False
19856,UNKNOWN,L,5,0,5,,,43,9,215,5,acetylcholine,0.9747326673375373,True,False
28051,LC9,R,3,2,5,,,43,4,215,5,acetylcholine,0.9119256677248616,True,False
15966,WED106,R,2,0,2,,,106,8,212,2,gaba,0.8506135872432841,False,False
519501,AVLP543,R,1,5,6,,,35,2,210,6,acetylcholine,0.9454202835552666,True,False
20137,PVLP080_b,R,0,3,3,,,70,8,210,3,gaba,0.8595975156358061,True,False
519920,AVLP152,L,6,0,6,,,35,6,210,6,acetylcholine,0.9587983962049721,True,False
146532,WED029,L,5,11,16,,,13,7,208,13,gaba,0.7089264113684435,True,True
30597,WED166_d,R,1,0,1,,,204,6,204,1,acetylcholine,0.9626765579894159,False,False
10400,LT83,L,9,3,12,,,17,5,204,12,acetylcholine,0.949587071936577,True,True
46608,LC22,R,6,1,7,,,29,2,203,7,acetylcholine,0.9429433544334688,True,False
10493,CB4176,R,2,0,2,,,101,6,202,2,gaba,0.8710652824024765,False,False
21997,AVLP517,R,0,67,67,,,3,2,201,3,acetylcholine,0.9590044287738232,True,False
20435,WED117,R,3,1,4,,,50,11,200,4,acetylcholine,0.9602964356981587,True,False
13926,MeLo8,R,19,1,20,,,10,1,200,10,gaba,0.860094312192633,True,True
11163,LT51,L,1,4,5,,,40,1,200,5,glutamate,0.7743279807832447,True,False
15893,LPLC1,L,1,1,2,,,100,6,200,2,acetylcholine,0.9524194147768362,False,False
922186,UNKNOWN,UNKNOWN,0,99,99,,,2,1,198,2,unclear,0.9109141500795648,False,False
34710,WED029,R,9,0,9,,,22,7,198,9,gaba,0.7872843973081334,True,False
524668,PLP256,L,12,2,14,,,14,5,196,14,glutamate,0.6568657524287973,True,True
522889,MeLo8,L,48,1,49,,,4,1,196,4,gaba,0.8589462409208987,True,False
333663137,UNKNOWN,UNKNOWN,28,0,28,,,7,4,196,7,unclear,0.9747326673375373,True,False
14755,PVLP012,R,0,14,14,,,14,5,196,14,acetylcholine,0.9444075016178991,True,True
25435,LPLC1,L,0,2,2,,,98,6,196,2,acetylcholine,0.9584498361706054,False,False
14956,PS002,R,4,0,4,,,49,14,196,4,gaba,0.8504727911566446,True,False
11367,PVLP061,R,0,15,15,,,13,7,195,13,acetylcholine,0.9187795482387708,True,True
23870,CB1908,R,0,5,5,,,39,5,195,5,acetylcholine,0.9588952076548574,True,False
10852,LoVC18,L,0,3,3,,,65,22,195,3,dopamine,0.675541397438856,True,False
21180,LPLC1,R,0,3,3,,,65,4,195,3,acetylcholine,0.8761119999953574,True,False
20021,CB2472,L,0,2,2,,,97,11,194,2,acetylcholine,0.9576471613947708,False,False
19210,LPLC1,R,1,1,2,,,97,6,194,2,acetylcholine,0.921589150930804,False,False
26332,CB4101,L,24,0,24,,,8,2,192,8,acetylcholine,0.9445218769985386,True,False
30814,LPLC1,R,3,0,3,,,64,5,192,3,acetylcholine,0.9236587459093049,True,False
16137,LT73,R,6,10,16,,,12,4,192,12,glutamate,0.5519108632422822,True,True
526472,AVLP451,R,1,0,1,,,192,17,192,1,acetylcholine,0.9633032095995654,False,False
21093,UNKNOWN,R,0,7,7,,,27,7,189,7,acetylcholine,0.9557260055166434,True,False
15061,PVLP148,L,0,9,9,,,21,3,189,9,acetylcholine,0.9663622584158303,True,False
17963,AVLP126,R,25,2,27,,,7,2,189,7,acetylcholine,0.9315984254462373,True,False
18673,LT77,R,1,2,3,,,63,8,189,3,glutamate,0.7923982621962431,True,False
13671,MeLo8,R,58,5,63,,,3,1,189,3,gaba,0.8396303483779991,True,False
22552,AVLP552,L,0,2,2,,,94,10,188,2,glutamate,0.8211151355036935,False,False
11894,MeLo8,L,15,2,17,,,11,1,187,11,gaba,0.8659259831702025,True,True
13736,LoVC15,R,2,3,5,,,37,8,185,5,gaba,0.8534379691894659,True,False
14748,OCG02b,L,1,0,1,,,184,18,184,1,acetylcholine,0.9555231262865497,False,False
18211,CB4118,R,8,0,8,,,23,8,184,8,gaba,0.8644352104173094,True,False
10481,LPT50,R,0,61,61,,,3,2,183,3,gaba,0.8566085153460196,True,False
16657,CB4176,R,2,0,2,,,91,11,182,2,gaba,0.8757352864316337,False,False
25260,LPLC1,L,0,2,2,,,91,6,182,2,acetylcholine,0.949494498273555,False,False
524883,PLP074,R,2,0,2,,,91,14,182,2,gaba,0.806462906054796,False,False
10387,LT83,R,7,7,14,,,13,5,182,13,acetylcholine,0.9623730422072478,True,True
29225,CB0115,L,0,12,12,,,15,12,180,12,gaba,0.8408351325195279,True,True
11085,Li38,R,12,3,15,,,12,1,180,12,gaba,0.8743627306237381,True,True
13191,Li30,L,86,4,90,,,2,1,180,2,gaba,0.8786201199447498,False,False
59347,AVLP711m,L,0,20,20,,,9,5,180,9,acetylcholine,0.9501832835474264,True,False
10725,LAL047,L,0,15,15,,,12,3,180,12,gaba,0.7909527460833036,True,True
16866,aMe8,R,0,1,1,,,179,2,179,1,unclear,0.43779187124931807,False,False
197238745,UNKNOWN,UNKNOWN,12,10,22,,,8,2,176,8,unclear,0.9109141500795648,True,False
28652,LC9,R,4,0,4,,,44,2,176,4,acetylcholine,0.9360451146438332,True,False
24465,PVLP046,R,5,3,8,,,22,4,176,8,gaba,0.7071922545283912,True,False
10155,AVLP280,R,1,0,1,,,176,9,176,1,acetylcholine,0.9511930170455397,False,False
14946,AVLP285,R,0,5,5,,,35,6,175,5,acetylcholine,0.9625229396831319,True,False
19685,LPLC1,R,0,1,1,,,175,5,175,1,acetylcholine,0.9631674507551661,False,False
11626,PLP208,R,7,0,7,,,25,10,175,7,acetylcholine,0.9564043175729968,True,False
29435,LPLC1,L,1,2,3,,,58,4,174,3,acetylcholine,0.9412544572817496,True,False
43059,LC9,L,1,2,3,,,58,4,174,3,acetylcholine,0.820280230272483,True,False
512617,CB2153,L,2,0,2,,,87,12,174,2,acetylcholine,0.9474128031463189,False,False
40131,LC9,R,1,2,3,,,58,4,174,3,acetylcholine,0.938886672179799,True,False
33897,LPLC1,R,0,2,2,,,86,6,172,2,acetylcholine,0.965074859137816,False,False
19233,LoVP18,R,3,0,3,,,57,6,171,3,acetylcholine,0.9194834095753929,True,False
523528,PVLP014,R,0,3,3,,,57,9,171,3,acetylcholine,0.9647816773212244,True,False
23116,LPLC1,R,0,3,3,,,57,6,171,3,acetylcholine,0.9536832127044371,True,False
15139,PS002,L,3,0,3,,,57,13,171,3,gaba,0.8654562412765132,True,False
46977,AVLP149,L,19,0,19,,,9,5,171,9,acetylcholine,0.9025600558370146,True,False
22399,AVLP517,R,0,34,34,,,5,2,170,5,acetylcholine,0.9261281364704546,True,False
21684,LPLC1,L,3,0,3,,,56,4,168,3,acetylcholine,0.9445749189471586,True,False
519930,LC11,L,5,1,6,,,28,1,168,6,acetylcholine,0.969776276534382,True,False
30877,LPLC1,L,1,1,2,,,84,6,168,2,acetylcholine,0.9397072542562538,False,False
26033,LPLC1,R,1,2,3,,,56,5,168,3,acetylcholine,0.9419470726171192,True,False
524521,PLP163,R,0,3,3,,,56,11,168,3,acetylcholine,0.9632431449431877,True,False
11049,Li30,L,54,2,56,,,3,1,168,3,gaba,0.873167959846037,True,False
11973,LT84,L,0,1,1,,,168,2,168,1,acetylcholine,0.9512901444012974,False,False
33599,LPLC1,L,1,2,3,,,56,6,168,3,acetylcholine,0.8655814496036845,True,False
31132,LPLC1,R,0,4,4,,,41,6,164,4,acetylcholine,0.9414111990351115,True,False
12423,AVLP536,R,3,1,4,,,41,8,164,4,glutamate,0.5909583879508601,True,False
60254,WED106,L,2,0,2,,,82,8,164,2,gaba,0.8179145250992037,False,False
14503,AVLP126,L,52,2,54,,,3,3,162,3,acetylcholine,0.9310582073942575,True,False
18621,CB0929,L,0,18,18,,,9,5,162,9,acetylcholine,0.9623438580707284,True,False
522344,AVLP746m,L,4,0,4,,,40,6,160,4,acetylcholine,0.9595020458717768,True,False
11601,5-HTPLP01,R,0,2,2,,,80,14,160,2,glutamate,0.5916865401792205,False,False
10693,LoVP101,R,3,1,4,,,40,7,160,4,acetylcholine,0.9611035280289673,True,False
523984,LC9,L,1,1,2,,,80,6,160,2,acetylcholine,0.9263850675792614,False,False
19089,AVLP204,R,3,0,3,,,53,10,159,3,gaba,0.8108509696295549,True,False
12661,LPLC1,L,1,0,1,,,159,6,159,1,acetylcholine,0.9080510188847762,False,False
15561,PS182,L,1,0,1,,,157,16,157,1,acetylcholine,0.9721107336163094,False,False
15062,OCG02b,R,1,0,1,,,156,19,156,1,acetylcholine,0.9516487568973983,False,False
541861,MeLo13,L,16,10,26,,,6,1,156,6,glutamate,0.7598384847321977,True,False
26552,LC9,L,4,2,6,,,26,4,156,6,acetylcholine,0.9360589252488493,True,False
23333,LPLC1,R,2,0,2,,,78,6,156,2,acetylcholine,0.9135181435439582,False,False
33910,LPLC1,L,1,2,3,,,52,6,156,3,acetylcholine,0.9457748662368736,True,False
20930,WED015,R,5,0,5,,,31,3,155,5,gaba,0.8443804582514409,True,False
19862,PVLP144,R,0,7,7,,,22,7,154,7,acetylcholine,0.9698745512537039,True,False
22098,PLP150,L,7,0,7,,,22,8,154,7,acetylcholine,0.8989391786080985,True,False
18115,LC23,L,0,2,2,,,77,12,154,2,acetylcholine,0.9542420448486615,False,False
16385,PVLP072,R,0,22,22,,,7,3,154,7,acetylcholine,0.966429303993591,True,False
13485,MeLo8,L,15,2,17,,,9,1,153,9,gaba,0.8657268392133627,True,False
13842,LPT29,R,1,8,9,,,17,7,153,9,acetylcholine,0.934146789611489,True,False
514526,CL128a,L,1,0,1,,,153,14,153,1,gaba,0.7986068356807494,False,False
28621,LoVP25,L,0,9,9,,,17,4,153,9,acetylcholine,0.9683613675554608,True,False
62042,LC31a,L,0,1,1,,,152,12,152,1,acetylcholine,0.8809261265833542,False,False
17254,CB0440,R,2,0,2,,,75,9,150,2,acetylcholine,0.9571937983495343,False,False
10718,LT1c,L,3,3,6,,,25,3,150,6,acetylcholine,0.9550843191834968,True,False
16144,LoVP26,L,8,17,25,,,6,2,150,6,acetylcholine,0.9553645833773166,True,False
11522,LT86,R,0,2,2,,,75,3,150,2,acetylcholine,0.9500920837776221,False,False
53844,MeLo13,R,13,12,25,,,6,1,150,6,glutamate,0.7179377780320239,True,False
32529,LC14a-1,L,29,1,30,,,5,2,150,5,acetylcholine,0.9597273864149574,True,False
20036,LPLC1,R,1,1,2,,,74,6,148,2,acetylcholine,0.9603765637798434,False,False
30638,LC9,R,4,0,4,,,37,2,148,4,acetylcholine,0.9462806292098577,True,False
112648,MeLo13,L,18,3,21,,,7,1,147,7,glutamate,0.7103252710490764,True,False
22329,LPLC1,L,3,0,3,,,49,5,147,3,acetylcholine,0.9542801723640273,True,False
20292,LPLC1,L,1,1,2,,,73,7,146,2,acetylcholine,0.9131949423413589,False,False
22307,LoVP26,R,0,29,29,,,5,1,145,5,acetylcholine,0.9505991157486405,True,False
14833,LT74,L,7,2,9,,,16,3,144,9,glutamate,0.6780314662864024,True,False
308916130,UNKNOWN,UNKNOWN,0,24,24,,,6,2,144,6,unclear,0.9747326673375373,True,False
25528,LC9,R,3,3,6,,,24,2,144,6,acetylcholine,0.9498545539250441,True,False
36377,LPLC1,R,0,2,2,,,71,6,142,2,acetylcholine,0.9309493457414292,False,False
49678,MeLo13,L,27,20,47,,,3,2,141,3,glutamate,0.7194109866993486,True,False
16768,LPLC1,L,1,1,2,,,70,5,140,2,acetylcholine,0.9353380122699585,False,False
33592,MeLo13,R,24,11,35,,,4,2,140,4,glutamate,0.6841083688496045,True,False
11349,AVLP572,L,0,1,1,,,139,13,139,1,acetylcholine,0.928092943166494,False,False
21967,LPLC1,L,2,0,2,,,68,6,136,2,acetylcholine,0.9415220024353803,False,False
81551,LC31a,L,1,0,1,,,136,9,136,1,acetylcholine,0.8423121322452058,False,False
16530,SAD044,L,0,1,1,,,136,6,136,1,acetylcholine,0.9564171848820495,False,False
23938,LPLC1,R,0,1,1,,,136,6,136,1,acetylcholine,0.9533430011656598,False,False
13015,Li11a,L,4,5,9,,,15,2,135,9,gaba,0.8866471071777925,True,False
52297,LC11,L,2,7,9,,,15,2,135,9,acetylcholine,0.7545731022659875,True,False
24508,LPLC1,R,1,2,3,,,45,6,135,3,acetylcholine,0.9476915920149972,True,False
42517,LPLC1,R,2,1,3,,,45,5,135,3,acetylcholine,0.9263678686360763,True,False
27152,LC9,L,2,1,3,,,45,2,135,3,acetylcholine,0.9268845637780071,True,False
28723,LPLC1,R,2,1,3,,,45,7,135,3,acetylcholine,0.9524137815625177,True,False
15281,Li17,R,5,10,15,,,9,2,135,9,gaba,0.8188189755521041,True,False
10413,CB4248,R,2,0,2,,,67,10,134,2,gaba,0.7922496383651895,False,False
40628,LLPC2,R,0,7,7,,,19,1,133,7,acetylcholine,0.920301221984301,True,False
48080,LC22,L,1,5,6,,,22,2,132,6,acetylcholine,0.9573129580905823,True,False
533468,LC35a,L,5,7,12,,,11,3,132,11,acetylcholine,0.9415286889414352,True,True
17576,Li17,R,3,3,6,,,22,1,132,6,gaba,0.8187420408195039,True,False
11696,LPT26,R,0,44,44,,,3,2,132,3,acetylcholine,0.9443393241362148,True,False
12262,CL213,R,0,22,22,,,6,5,132,6,acetylcholine,0.9559709647295322,True,False
30351,LC9,L,0,2,2,,,66,5,132,2,acetylcholine,0.9278924777205635,False,False
14462,MeLo8,R,65,0,65,,,2,1,130,2,gaba,0.8329172174052817,False,False
523842,AVLP449,L,0,1,1,,,130,6,130,1,gaba,0.828250747379909,False,False
37767,LC22,R,5,0,5,,,26,4,130,5,acetylcholine,0.9645420085557069,True,False
37441,LPLC1,R,1,2,3,,,43,5,129,3,acetylcholine,0.9206659082135605,True,False
883314150,UNKNOWN,UNKNOWN,32,0,32,,,4,1,128,4,unclear,0.8353180071178595,True,False
25484,LC9,L,2,0,2,,,64,3,128,2,acetylcholine,0.9205100938937881,False,False
11254,LT41,R,7,1,8,,,16,2,128,8,gaba,0.8605785518621599,True,False
54889,LC9,L,0,2,2,,,64,5,128,2,acetylcholine,0.8291415688907618,False,False
10269,OA-AL2i2,R,3,13,16,,,8,5,128,8,octopamine,0.8988975080051371,True,False
22562,PVLP082,R,0,2,2,,,64,7,128,2,gaba,0.7121819483219886,False,False
12475,LoVC15,R,6,0,6,,,21,4,126,6,gaba,0.876500923264829,True,False
88236,WED124,R,9,0,9,,,14,3,126,9,acetylcholine,0.9312126655203131,True,False
53131,LLPC2,R,1,5,6,,,21,1,126,6,acetylcholine,0.9523434848720636,True,False
25055,LoVP26,R,1,13,14,,,9,4,126,9,acetylcholine,0.9325989569090348,True,False
15168,LT74,L,12,9,21,,,6,3,126,6,glutamate,0.6505567995204337,True,False
24691,LoVP25,R,0,14,14,,,9,2,126,9,acetylcholine,0.9652688048365632,True,False
758115936,UNKNOWN,UNKNOWN,7,0,7,,,18,5,126,7,unclear,0.9747326673375374,True,False
23175,LC14a-1,R,19,6,25,,,5,1,125,5,acetylcholine,0.9387170235074983,True,False
631339060,UNKNOWN,UNKNOWN,0,31,31,,,4,2,124,4,unclear,0.9747326673375373,True,False
10278,5-HTPMPV03,L,1,3,4,,,31,17,124,4,serotonin,0.7850591612122783,True,False
520078,LPLC1,L,2,0,2,,,62,5,124,2,acetylcholine,0.9501604233986783,False,False
517741,LC9,L,3,0,3,,,41,2,123,3,acetylcholine,0.9091988232274978,True,False
82816,LPLC1,L,0,1,1,,,123,6,123,1,acetylcholine,0.9487657140152852,False,False
21220,LPLC1,R,1,0,1,,,122,5,122,1,acetylcholine,0.9600899532534521,False,False
521059,PLP019,L,1,0,1,,,121,19,121,1,gaba,0.8558849231049755,False,False
96296,LC39a,L,6,5,11,,,11,2,121,11,glutamate,0.6915082304876835,True,True
15774,AVLP109,R,3,0,3,,,40,10,120,3,acetylcholine,0.9458181663750512,True,False
10602,AVLP200,L,0,6,6,,,20,5,120,6,gaba,0.8666028109149452,True,False
36693,LC22,R,0,4,4,,,30,8,120,4,acetylcholine,0.9668030531838486,True,False
521493,AVLP203_a,L,0,10,10,,,12,2,120,10,gaba,0.7932018626206132,True,True
26192,LC9,R,3,0,3,,,40,3,120,3,acetylcholine,0.9339954221299883,True,False
11580,AVLP539,L,0,1,1,,,119,15,119,1,glutamate,0.6519630460883322,False,False
18473,CB1557,R,7,0,7,,,17,4,119,7,acetylcholine,0.9665468639770964,True,False
533649,LT77,L,4,3,7,,,17,4,119,7,glutamate,0.8005351895286664,True,False
29173,PVLP113,R,9,0,9,,,13,3,117,9,gaba,0.8343520175281006,True,False
16411,AVLP203_a,R,0,9,9,,,13,4,117,9,gaba,0.748627523815704,True,False
519772,CL203,R,0,1,1,,,116,8,116,1,acetylcholine,0.9667781482955299,False,False
14709,MeLo8,R,57,1,58,,,2,2,116,2,gaba,0.8399051863054676,False,False
61914,LLPC2,L,1,3,4,,,29,1,116,4,acetylcholine,0.9594337762645977,True,False
30449,LC9,R,3,1,4,,,29,2,116,4,acetylcholine,0.9285064662553751,True,False
12397,LPLC1,L,1,0,1,,,114,6,114,1,acetylcholine,0.9480577998379576,False,False
52863,LC31a,R,0,1,1,,,114,9,114,1,acetylcholine,0.8944788430474654,False,False
58456,WED015,L,1,2,3,,,38,4,114,3,gaba,0.8466957649278047,True,False
15520,PVLP073,L,0,113,113,,,1,1,113,1,acetylcholine,0.9733855356065108,False,False
12488,AVLP536,L,2,0,2,,,56,13,112,2,glutamate,0.5886979963614448,False,False
14996,PVLP139,L,0,4,4,,,28,2,112,4,acetylcholine,0.9623897530731819,True,False
84290,UNKNOWN,L,0,4,4,,,28,9,112,4,acetylcholine,0.9538827515827688,True,False
129654,PVLP065,L,14,0,14,,,8,4,112,8,acetylcholine,0.9070700351935808,True,False
43333,LC22,R,1,6,7,,,16,5,112,7,acetylcholine,0.9509209220705688,True,False
25661,LC22,R,0,3,3,,,37,3,111,3,acetylcholine,0.9637450653973595,True,False
41612,CB1638,R,1,0,1,,,111,11,111,1,acetylcholine,0.969203018619396,False,False
57672,LLPC2,R,0,10,10,,,11,1,110,10,acetylcholine,0.9233624307079406,True,True
524002,UNKNOWN,L,22,0,22,,,5,2,110,5,acetylcholine,0.9615434103541237,True,False
20508,LPLC1,R,0,2,2,,,55,4,110,2,acetylcholine,0.8963910240618232,False,False
