source_type,intermediate_body,visual_to_intermediate_weight,descending_body,intermediate_to_descending_weight,intermediate_type,descending_type,path_product_weight,path_min_weight,survives_w3,survives_w10
LC4,23798,2,11159,1,LC9,DNp71,2,1,False,False
LC4,33077,2,519771,1,LC9,DNp71,2,1,False,False
LC4,92244,2,11159,1,,DNp71,2,1,False,False
LPLC2,11125,2,519771,1,AVLP610,DNp71,2,1,False,False
LC4,24055,2,10063,1,AVLP149,DNp27,2,1,False,False
LPLC2,13336,2,11159,1,AVLP437,DNp71,2,1,False,False
LPLC2,13405,2,519771,1,CB4179,DNp71,2,1,False,False
LPLC2,13715,2,11159,1,CL365,DNp71,2,1,False,False
LPLC2,17404,2,11159,1,AVLP202,DNp71,2,1,False,False
LPLC2,22552,2,519771,1,AVLP552,DNp71,2,1,False,False
LPLC2,23798,2,11159,1,LC9,DNp71,2,1,False,False
LPLC2,30680,2,519771,1,LC9,DNp71,2,1,False,False
LPLC2,65991,2,519771,1,PVLP021,DNp71,2,1,False,False
LPLC2,531899,2,519771,1,AVLP452,DNp71,2,1,False,False
LPLC2,556817,2,519771,1,SAD023,DNp71,2,1,False,False
LPLC2,184770076,2,519771,1,UNKNOWN,DNp71,2,1,False,False
LPLC2,186067021,2,519771,1,UNKNOWN,DNp71,2,1,False,False
LC4,24900,2,536048,1,MeLo10,DNp27,2,1,False,False
LC4,23756,2,536048,1,PVLP111,DNp27,2,1,False,False
LPLC2,316679021,2,519771,1,,DNp71,2,1,False,False
LC4,13995,2,10063,1,PS181,DNp27,2,1,False,False
LC4,315204859,2,10228,1,UNKNOWN,DNp06,2,1,False,False
LC4,523938,2,10584,1,WED119,DNp06,2,1,False,False
LC4,23756,2,10584,1,PVLP111,DNp06,2,1,False,False
LC4,22814,2,10228,1,CB0206,DNp06,2,1,False,False
LC4,18167,2,10584,1,CB1948,DNp06,2,1,False,False
LC4,16657,2,10584,1,CB4176,DNp06,2,1,False,False
LC4,14987,2,10584,1,PLP301m,DNp06,2,1,False,False
LC4,14706,2,10584,1,LT78,DNp06,2,1,False,False
LC4,11005,2,10228,1,OA-VUMa4,DNp06,2,1,False,False
LC4,11005,2,10584,1,OA-VUMa4,DNp06,2,1,False,False
LC4,13223,2,10063,1,LoVP18,DNp27,2,1,False,False
LC4,13881,2,10063,1,LoVP106,DNp27,2,1,False,False
LC4,14148,2,10063,1,MeLo14,DNp27,2,1,False,False
LC4,22918,2,10063,1,LPLC4,DNp27,2,1,False,False
LC4,14485,2,536048,1,LT52,DNp27,2,1,False,False
LC4,14862,2,10063,1,AVLP479,DNp27,2,1,False,False
LC4,16429,2,536048,1,Li17,DNp27,2,1,False,False
LC4,18420,2,10063,1,LoVP18,DNp27,2,1,False,False
LC4,19943,2,536048,1,MeLo10,DNp27,2,1,False,False
LC4,20726,2,536048,1,LC39b,DNp27,2,1,False,False
LC4,21029,2,536048,1,LC11,DNp27,2,1,False,False
LC4,21677,2,10063,1,LPLC1,DNp27,2,1,False,False
LC4,22155,2,536048,1,MeLo14,DNp27,2,1,False,False
LC4,22155,2,10063,1,MeLo14,DNp27,2,1,False,False
LC4,22274,2,536048,1,LPLC1,DNp27,2,1,False,False
LC4,22279,2,536048,1,LC31b,DNp27,2,1,False,False
LPLC2,277644976,2,11159,1,UNKNOWN,DNp71,2,1,False,False
LPLC2,512365142,2,11159,1,UNKNOWN,DNp71,2,1,False,False
LPLC2,17803,1,10989,2,CB1932,DNp03,2,1,False,False
LC4,34986,1,10989,2,LC22,DNp03,2,1,False,False
LPLC2,36830,2,536048,1,Y3,DNp27,2,1,False,False
LPLC2,36650,2,10063,1,Tlp12,DNp27,2,1,False,False
LPLC2,36367,2,536048,1,Y3,DNp27,2,1,False,False
LPLC2,35952,2,536048,1,MeLo2,DNp27,2,1,False,False
LPLC2,35536,2,10063,1,TmY4,DNp27,2,1,False,False
LC4,13062,1,10752,2,WED107,DNp03,2,1,False,False
LC4,19321,1,10752,2,LT78,DNp03,2,1,False,False
LPLC2,35284,2,536048,1,LLPC3,DNp27,2,1,False,False
LPLC2,34360,2,536048,1,Y12,DNp27,2,1,False,False
LC4,24346,1,10752,2,LT77,DNp03,2,1,False,False
LC4,32175,1,10989,2,LC22,DNp03,2,1,False,False
LPLC2,33849,2,536048,1,LLPC2,DNp27,2,1,False,False
LC4,62766,1,10989,2,LLPC1,DNp03,2,1,False,False
LPLC2,37463,2,10063,1,Y3,DNp27,2,1,False,False
LPLC2,33735,2,10063,1,TmY17,DNp27,2,1,False,False
LPLC2,32159,2,536048,1,LC31a,DNp27,2,1,False,False
LPLC2,32142,2,536048,1,Tm5Y,DNp27,2,1,False,False
LPLC2,31693,2,536048,1,Tm24,DNp27,2,1,False,False
LC4,123153,1,10989,2,PS038,DNp03,2,1,False,False
LC4,508492912,1,10989,2,UNKNOWN,DNp03,2,1,False,False
LPLC2,30768,2,536048,1,Tm24,DNp27,2,1,False,False
LPLC2,10115,1,10752,2,AVLP016,DNp03,2,1,False,False
LPLC2,10776,1,10989,2,LoVC7,DNp03,2,1,False,False
LPLC2,11047,1,10752,2,PS001,DNp03,2,1,False,False
LPLC2,14021,1,10752,2,LoVP50,DNp03,2,1,False,False
LPLC2,16161,1,10752,2,LLPC4,DNp03,2,1,False,False
LPLC2,36919,2,10063,1,Tm16,DNp27,2,1,False,False
LPLC2,37807,2,536048,1,Tm24,DNp27,2,1,False,False
LC4,31634,2,10063,1,LC10a,DNp27,2,1,False,False
LPLC2,11268,1,519771,2,CL319,DNp71,2,1,False,False
LC4,31779,2,536048,1,Li25,DNp27,2,1,False,False
LC4,33211,2,536048,1,PVLP111,DNp27,2,1,False,False
LC4,37015,2,10063,1,PLP106,DNp27,2,1,False,False
LC4,10250,1,11159,2,LT79,DNp71,2,1,False,False
LC4,10325,1,519771,2,AVLP572,DNp71,2,1,False,False
LC4,11372,1,11159,2,LC9,DNp71,2,1,False,False
LC4,22212,1,11159,2,PVLP111,DNp71,2,1,False,False
LC4,23147,1,11159,2,PVLP111,DNp71,2,1,False,False
LC4,28400,1,11159,2,LC9,DNp71,2,1,False,False
LC4,32159,1,519771,2,LC31a,DNp71,2,1,False,False
LC4,521761,1,11159,2,CL022_a,DNp71,2,1,False,False
LPLC2,10325,1,519771,2,AVLP572,DNp71,2,1,False,False
LPLC2,11580,1,519771,2,AVLP539,DNp71,2,1,False,False
LPLC2,37807,2,10063,1,Tm24,DNp27,2,1,False,False
LPLC2,17584,1,519771,2,PVLP123,DNp71,2,1,False,False
LPLC2,20560,1,11159,2,AVLP552,DNp71,2,1,False,False
LPLC2,34869,1,11159,2,CB1638,DNp71,2,1,False,False
LPLC2,37516,1,519771,2,LC9,DNp71,2,1,False,False
LPLC2,41890,1,11159,2,LHAV2b4,DNp71,2,1,False,False
LPLC2,42411,1,519771,2,LC6,DNp71,2,1,False,False
LPLC2,521761,1,11159,2,CL022_a,DNp71,2,1,False,False
LPLC2,805992,1,519771,2,AN27X011,DNp71,2,1,False,False
LPLC2,814747749,1,519771,2,UNKNOWN,DNp71,2,1,False,False
LPLC2,881663671,1,11159,2,UNKNOWN,DNp71,2,1,False,False
LPLC2,39150,2,536048,1,LLPC1,DNp27,2,1,False,False
LPLC2,38428,2,10063,1,LLPC2,DNp27,2,1,False,False
LC4,19321,1,536048,2,LT78,DNp27,2,1,False,False
LPLC2,329252529,1,10234,2,UNKNOWN,DNp35,2,1,False,False
LC4,805992,2,10068,1,AN27X011,DNp30,2,1,False,False
LC4,100655,1,10783,2,PS038,DNp09,2,1,False,False
LC4,17132,2,10068,1,LT74,DNp30,2,1,False,False
LPLC2,41071,2,10065,1,LLPC2,DNb05,2,1,False,False
LPLC2,59426,2,10065,1,LC22,DNb05,2,1,False,False
LPLC2,59503,2,10065,1,LLPC2,DNb05,2,1,False,False
LC4,20885,2,10068,1,AVLP093,DNp30,2,1,False,False
LPLC2,64124,2,10065,1,LPC2,DNb05,2,1,False,False
LPLC2,65991,2,10065,1,PVLP021,DNb05,2,1,False,False
LC4,26325,2,10143,1,,DNp30,2,1,False,False
LPLC2,70551,2,10118,1,LC13,DNb05,2,1,False,False
LPLC2,531983,2,10065,1,AVLP452,DNb05,2,1,False,False
LC4,11884,2,10143,1,CB4118,DNp30,2,1,False,False
LC4,11005,2,10143,1,OA-VUMa4,DNp30,2,1,False,False
LC4,10407,2,10143,1,AVLP609,DNp30,2,1,False,False
LC4,10085,2,10068,1,Am1,DNp30,2,1,False,False
LPLC2,518440,1,10590,2,LC18,DNpe052,2,1,False,False
LPLC2,107438,1,11632,2,CB1088,DNpe052,2,1,False,False
LPLC2,65503,1,11632,2,LC18,DNpe052,2,1,False,False
LPLC2,22828,1,10590,2,PVLP080_b,DNpe052,2,1,False,False
LPLC2,19827,1,11632,2,LoVP89,DNpe052,2,1,False,False
LPLC2,17111,1,10590,2,LC39b,DNpe052,2,1,False,False
LPLC2,15545,1,11632,2,PVLP100,DNpe052,2,1,False,False
LC4,133960,1,10783,2,LC9,DNp09,2,1,False,False
LC4,87305,1,10783,2,PS038,DNp09,2,1,False,False
LPLC2,533687753,2,10361,1,UNKNOWN,DNg40,2,1,False,False
LC4,34864,1,11177,2,LC9,DNp09,2,1,False,False
LPLC2,16485,2,10065,1,CB4179,DNb05,2,1,False,False
LC4,580152,2,10118,1,LC35a,DNb05,2,1,False,False
LC4,520331,2,10118,1,LT47,DNb05,2,1,False,False
LC4,512617,2,10118,1,CB2153,DNb05,2,1,False,False
LC4,74105,2,10118,1,AN17B005,DNb05,2,1,False,False
LC4,11515,2,10065,1,PS112,DNb05,2,1,False,False
LC4,10407,2,10118,1,AVLP609,DNb05,2,1,False,False
LC4,12488,2,10143,1,AVLP536,DNp30,2,1,False,False
LC4,133960,1,10030,2,LC9,pIP1,2,1,False,False
LC4,514741,1,10030,2,LoVP99,pIP1,2,1,False,False
LC4,515307,1,10030,2,AN10B019,pIP1,2,1,False,False
LPLC2,17786,1,10038,2,LoVP92,pIP1,2,1,False,False
LPLC2,23314,1,10030,2,LC9,pIP1,2,1,False,False
LPLC2,26800,1,10038,2,LC9,pIP1,2,1,False,False
LC4,15829,2,10068,1,Li17,DNp30,2,1,False,False
LC4,16603,2,10068,1,CB4176,DNp30,2,1,False,False
LPLC2,32606,1,10030,2,LLPC1,pIP1,2,1,False,False
LC4,10325,1,10783,2,AVLP572,DNp09,2,1,False,False
LC4,10949,1,11177,2,GNG506,DNp09,2,1,False,False
LC4,14325,1,11177,2,MeVP18,DNp09,2,1,False,False
LC4,25409,1,11177,2,LC9,DNp09,2,1,False,False
LPLC2,15318,1,10590,2,AVLP398,DNpe052,2,1,False,False
LC4,529875,1,10590,2,AVLP762m,DNpe052,2,1,False,False
LC4,524888,1,10590,2,LC18,DNpe052,2,1,False,False
LC4,513898,1,10590,2,LC18,DNpe052,2,1,False,False
LC4,10072,2,10068,1,OA-AL2i1,DNp30,2,1,False,False
LC4,13642,1,522345,2,CL309,DNpe037,2,1,False,False
LPLC2,33885,1,10038,2,LC6,pIP1,2,1,False,False
LPLC2,42265,1,10038,2,LC6,pIP1,2,1,False,False
LC4,60254,2,10143,1,WED106,DNp30,2,1,False,False
LC4,512476,2,10143,1,LoVP108,DNp30,2,1,False,False
LC4,514158,2,10143,1,TmY19a,DNp30,2,1,False,False
LC4,518231,2,10068,1,Tm24,DNp30,2,1,False,False
LPLC2,12833,2,10068,1,LoVP92,DNp30,2,1,False,False
LPLC2,15391,2,10068,1,PVLP012,DNp30,2,1,False,False
LPLC2,15424,2,10143,1,PVLP031,DNp30,2,1,False,False
LPLC2,17132,2,10068,1,LT74,DNp30,2,1,False,False
LPLC2,17493,2,10143,1,,DNp30,2,1,False,False
LPLC2,18879,2,10068,1,LC14a-2,DNp30,2,1,False,False
LPLC2,19892,2,10068,1,TmY19a,DNp30,2,1,False,False
LPLC2,21952,2,10068,1,TmY14,DNp30,2,1,False,False
LPLC2,28220,2,10068,1,CB1932,DNp30,2,1,False,False
LPLC2,32996,2,10143,1,Li25,DNp30,2,1,False,False
LPLC2,39092,2,10068,1,MeLo10,DNp30,2,1,False,False
LPLC2,831772903,2,10923,1,UNKNOWN,DNg40,2,1,False,False
LPLC2,768422893,2,10361,1,UNKNOWN,DNg40,2,1,False,False
LC4,10252,1,11632,2,CL001,DNpe052,2,1,False,False
LC4,16159,1,522345,2,PVLP201m_d,DNpe037,2,1,False,False
LC4,20758,1,522345,2,LPLC1,DNpe037,2,1,False,False
LC4,10348,1,10590,2,AVLP501,DNpe052,2,1,False,False
LC4,511797,1,10590,2,LoVC11,DNpe052,2,1,False,False
LC4,96210,1,10590,2,LT74,DNpe052,2,1,False,False
LC4,84913,1,10590,2,LC18,DNpe052,2,1,False,False
LC4,81624,1,10590,2,LC18,DNpe052,2,1,False,False
LC4,79402,1,10590,2,LC18,DNpe052,2,1,False,False
LC4,78840,1,10590,2,LC18,DNpe052,2,1,False,False
LC4,64331,1,11632,2,LC18,DNpe052,2,1,False,False
LC4,54781,1,11632,2,LC18,DNpe052,2,1,False,False
LC4,54022,1,10590,2,LC18,DNpe052,2,1,False,False
LC4,28208,2,10143,1,LC11,DNp30,2,1,False,False
LC4,40437,1,522345,2,LC22,DNpe037,2,1,False,False
LC4,50719,2,10143,1,LC18,DNp30,2,1,False,False
LPLC2,532569,1,522345,2,CL038,DNpe037,2,1,False,False
LPLC2,159249,1,522345,2,LPC1,DNpe037,2,1,False,False
LPLC2,86694,1,522345,2,LLPC3,DNpe037,2,1,False,False
LPLC2,51976,1,522345,2,LC22,DNpe037,2,1,False,False
LPLC2,51811,1,522345,2,LC22,DNpe037,2,1,False,False
LPLC2,31490,1,522345,2,LPC1,DNpe037,2,1,False,False
LC4,556834,1,522345,2,LoVP18,DNpe037,2,1,False,False
LC4,96253,1,522345,2,LPLC4,DNpe037,2,1,False,False
LPLC2,18673,2,10065,1,LT77,DNb05,2,1,False,False
LPLC2,140147384,1,10117,2,UNKNOWN,DNp02,2,1,False,False
LPLC2,555907,1,10117,2,WED072,DNp02,2,1,False,False
LC4,15893,1,33037,2,LPLC1,DNp69,2,1,False,False
LC4,11101,2,10957,1,AVLP502,DNp69,2,1,False,False
LC4,13286,2,10957,1,AVLP479,DNp69,2,1,False,False
LC4,13736,2,10957,1,LoVC15,DNp69,2,1,False,False
LC4,14987,2,10957,1,PLP301m,DNp69,2,1,False,False
LC4,20031,2,10957,1,LPLC1,DNp69,2,1,False,False
LC4,21967,2,33037,1,LPLC1,DNp69,2,1,False,False
LC4,31592,2,10957,1,LPLC1,DNp69,2,1,False,False
LC4,32343,2,10957,1,LPLC1,DNp69,2,1,False,False
LC4,38002,2,10957,1,LC9,DNp69,2,1,False,False
LC4,75415,2,33037,1,LC6,DNp69,2,1,False,False
LPLC2,12692,2,33037,1,CL309,DNp69,2,1,False,False
LPLC2,12692,2,10957,1,CL309,DNp69,2,1,False,False
LPLC2,13715,2,10957,1,CL365,DNp69,2,1,False,False
LPLC2,15424,2,33037,1,PVLP031,DNp69,2,1,False,False
LPLC2,20758,2,33037,1,LPLC1,DNp69,2,1,False,False
LPLC2,21074,2,10957,1,LPLC1,DNp69,2,1,False,False
LPLC2,24791,2,33037,1,LPLC1,DNp69,2,1,False,False
LPLC2,32343,2,10957,1,LPLC1,DNp69,2,1,False,False
LPLC2,32661,2,10957,1,LC6,DNp69,2,1,False,False
LPLC2,33910,2,33037,1,LPLC1,DNp69,2,1,False,False
LC4,10252,1,33037,2,CL001,DNp69,2,1,False,False
LC4,11005,2,10957,1,OA-VUMa4,DNp69,2,1,False,False
LC4,11005,2,33037,1,OA-VUMa4,DNp69,2,1,False,False
LC4,10799,2,33037,1,OA-VUMa4,DNp69,2,1,False,False
LC4,16876,1,10038,2,LT78,pIP1,2,1,False,False
LPLC2,28471,2,11177,1,LC9,DNp09,2,1,False,False
LC4,29315,1,10038,2,LC6,pIP1,2,1,False,False
LC4,32606,1,10030,2,LLPC1,pIP1,2,1,False,False
LC4,55045,1,10030,2,LC16,pIP1,2,1,False,False
LC4,86896,1,10030,2,LC16,pIP1,2,1,False,False
LC4,23936,1,10038,2,LLPC1,pIP1,2,1,False,False
LC4,23115,1,10038,2,LPLC4,pIP1,2,1,False,False
LC4,21738,1,10030,2,LPLC4,pIP1,2,1,False,False
LC4,17786,1,10038,2,LoVP92,pIP1,2,1,False,False
LC4,14774,1,10030,2,LT51,pIP1,2,1,False,False
LC4,10222,2,11177,1,MeVCMe1,DNp09,2,1,False,False
LC4,10278,1,10030,2,5-HTPMPV03,pIP1,2,1,False,False
LC4,10188,1,10030,2,LoVC6,pIP1,2,1,False,False
LPLC2,25067,2,11177,1,LC10a,DNp09,2,1,False,False
LPLC2,20338,2,11177,1,CB1498,DNp09,2,1,False,False
LPLC2,19300,2,11177,1,PVLP080_b,DNp09,2,1,False,False
LPLC2,11125,2,10783,1,AVLP610,DNp09,2,1,False,False
LC4,14635,2,10783,1,LC9,DNp09,2,1,False,False
LC4,13995,2,11177,1,PS181,DNp09,2,1,False,False
LC4,11515,2,11177,1,PS112,DNp09,2,1,False,False
LC4,12397,1,33037,2,LPLC1,DNp69,2,1,False,False
LC4,20292,1,33037,2,LPLC1,DNp69,2,1,False,False
LPLC2,15318,1,10197,2,AVLP398,DNp02,2,1,False,False
LC4,23751,1,10957,2,LPLC1,DNp69,2,1,False,False
LC4,523436,1,10957,2,WED072,DNp69,2,1,False,False
LC4,526999,1,33037,2,LPLC1,DNp69,2,1,False,False
LPLC2,11353,1,10957,2,CL319,DNp69,2,1,False,False
LPLC2,11562,1,33037,2,MeVP18,DNp69,2,1,False,False
LPLC2,11580,1,33037,2,AVLP539,DNp69,2,1,False,False
LPLC2,13038,1,10957,2,AVLP720m,DNp69,2,1,False,False
LPLC2,15893,1,33037,2,LPLC1,DNp69,2,1,False,False
LPLC2,20292,1,33037,2,LPLC1,DNp69,2,1,False,False
LPLC2,30877,1,33037,2,LPLC1,DNp69,2,1,False,False
LPLC2,42411,1,33037,2,LC6,DNp69,2,1,False,False
LPLC2,43837,1,33037,2,LHAV2b4,DNp69,2,1,False,False
LPLC2,48849,1,10957,2,SAD011,DNp69,2,1,False,False
LPLC2,537134,1,33037,2,PVLP128,DNp69,2,1,False,False
LPLC2,35454,2,10065,1,LLPC2,DNb05,2,1,False,False
LPLC2,33300,2,10065,1,LLPC2,DNb05,2,1,False,False
LPLC2,26268,2,10065,1,LC35a,DNb05,2,1,False,False
LPLC2,19623,2,10065,1,LT47,DNb05,2,1,False,False
LC4,14364,1,10117,2,AN10B019,DNp02,2,1,False,False
LC4,18890,1,10117,2,AVLP342,DNp02,2,1,False,False
LC4,140147384,1,10117,2,UNKNOWN,DNp02,2,1,False,False
LPLC2,15221,1,10197,2,CB4179,DNp02,2,1,False,False
LC4,87305,1,33037,2,PS038,DNp69,2,1,False,False
LC4,40209,1,10957,2,PVLP126_b,DNp69,2,1,False,False
LC4,38148,1,10957,2,LC6,DNp69,2,1,False,False
LC4,766095253,2,10197,1,UNKNOWN,DNp02,2,1,False,False
LC4,24802,1,10957,2,LPLC1,DNp69,2,1,False,False
LC4,11101,2,10197,1,AVLP502,DNp02,2,1,False,False
LC4,15966,2,10117,1,WED106,DNp02,2,1,False,False
LC4,16603,2,10197,1,CB4176,DNp02,2,1,False,False
LC4,532198,2,10197,1,WED196,DNp02,2,1,False,False
LC4,337365030,2,10117,1,UNKNOWN,DNp02,2,1,False,False
LC4,338920343,2,10197,1,UNKNOWN,DNp02,2,1,False,False
LC4,521343133,2,10197,1,UNKNOWN,DNp02,2,1,False,False
LC4,655693668,2,10117,1,UNKNOWN,DNp02,2,1,False,False
LC4,774179903,2,10117,1,UNKNOWN,DNp02,2,1,False,False
LC4,37009,1,33037,2,LC6,DNp69,2,1,False,False
LC4,997083816,2,10117,1,UNKNOWN,DNp02,2,1,False,False
LPLC2,14612,2,10197,1,CB2676,DNp02,2,1,False,False
LPLC2,16485,2,10117,1,CB4179,DNp02,2,1,False,False
LPLC2,65991,2,10117,1,PVLP021,DNp02,2,1,False,False
LPLC2,522865,2,10117,1,WED117,DNp02,2,1,False,False
LPLC2,556817,2,10197,1,SAD023,DNp02,2,1,False,False
LC4,28220,1,33037,2,CB1932,DNp69,2,1,False,False
LC4,30877,1,33037,2,LPLC1,DNp69,2,1,False,False
LC4,33599,1,33037,2,LPLC1,DNp69,2,1,False,False
LPLC2,567601166,2,10923,1,UNKNOWN,DNg40,2,1,False,False
LPLC2,62177,2,10783,1,LHAV2b4,DNp09,2,1,False,False
LPLC2,492848386,2,10361,1,UNKNOWN,DNg40,2,1,False,False
LPLC2,27396,1,536048,2,LLPC1,DNp27,2,1,False,False
LC4,22814,2,11513,1,CB0206,DNp07,2,1,False,False
LC4,13722,2,11513,1,LC23,DNp07,2,1,False,False
LC4,10799,2,11513,1,OA-VUMa4,DNp07,2,1,False,False
LPLC2,34179,1,536048,2,LC22,DNp27,2,1,False,False
LPLC2,32684,1,536048,2,Tm24,DNp27,2,1,False,False
LPLC2,30741,1,536048,2,TmY13,DNp27,2,1,False,False
LPLC2,29489,1,536048,2,LPi2c,DNp27,2,1,False,False
LPLC2,29228,1,10063,2,TmY15,DNp27,2,1,False,False
LPLC2,28723,1,10063,2,LPLC1,DNp27,2,1,False,False
LPLC2,27360,1,10063,2,Tm16,DNp27,2,1,False,False
LC4,32014,2,11513,1,LC22,DNp07,2,1,False,False
LPLC2,24034,1,536048,2,LoVP78,DNp27,2,1,False,False
LPLC2,23591,1,536048,2,TmY14,DNp27,2,1,False,False
LPLC2,22913,1,10063,2,LC39a,DNp27,2,1,False,False
LPLC2,18420,1,536048,2,LoVP18,DNp27,2,1,False,False
LPLC2,16745,1,536048,2,LT77,DNp27,2,1,False,False
LPLC2,15737,1,10063,2,LoVP107,DNp27,2,1,False,False
LPLC2,14706,1,536048,2,LT78,DNp27,2,1,False,False
LPLC2,14201,1,536048,2,TmY19b,DNp27,2,1,False,False
LPLC2,12478,1,10063,2,Li36,DNp27,2,1,False,False
LC4,23664,2,11513,1,LPLC4,DNp07,2,1,False,False
LPLC2,10188,2,11513,1,LoVC6,DNp07,2,1,False,False
LPLC2,21323,1,11513,2,CB0280,DNp07,2,1,False,False
LC4,31931,1,11513,2,LLPC2,DNp07,2,1,False,False
LC4,48857,1,11513,2,LLPC2,DNp07,2,1,False,False
LPLC2,15049,1,531898,2,LPLC1,DNp04,2,1,False,False
LC4,47532,1,11513,2,LLPC2,DNp07,2,1,False,False
LPLC2,40731,1,10063,2,Tm16,DNp27,2,1,False,False
LPLC2,39086,1,536048,2,LLPC1,DNp27,2,1,False,False
LPLC2,14529,1,531898,2,CB4176,DNp04,2,1,False,False
LC4,11005,2,11573,1,OA-VUMa4,DNpe021,2,1,False,False
LPLC2,65991,2,10705,1,PVLP021,DNc02,2,1,False,False
LC4,34834,1,11513,2,LLPC2,DNp07,2,1,False,False
LC4,29335,1,11513,2,LPLC4,DNp07,2,1,False,False
LPLC2,17404,2,11513,1,AVLP202,DNp07,2,1,False,False
LC4,28219,1,11513,2,LLPC2,DNp07,2,1,False,False
LC4,25339,1,11513,2,LLPC1,DNp07,2,1,False,False
LC4,21648,1,11513,2,LLPC1,DNp07,2,1,False,False
LPLC2,58321,2,11513,1,LLPC2,DNp07,2,1,False,False
LPLC2,49732,2,11513,1,LLPC3,DNp07,2,1,False,False
LPLC2,48295,2,11513,1,LLPC2,DNp07,2,1,False,False
LPLC2,347458126,2,10361,1,,DNg40,2,1,False,False
LPLC2,35454,2,11513,1,LLPC2,DNp07,2,1,False,False
LPLC2,26599,2,11513,1,LLPC1,DNp07,2,1,False,False
LPLC2,24740,2,10342,1,T5d,DNc02,2,1,False,False
LPLC2,18452,2,10705,1,LOLP1,DNc02,2,1,False,False
LC4,11101,2,11573,1,AVLP502,DNpe021,2,1,False,False
LC4,54038,1,10063,2,LC21,DNp27,2,1,False,False
LC4,512867,1,536048,2,MeLo11,DNp27,2,1,False,False
LC4,153051,1,10063,2,TmY18,DNp27,2,1,False,False
LC4,152068,1,10063,2,LC21,DNp27,2,1,False,False
LC4,104259,1,10063,2,TmY18,DNp27,2,1,False,False
LC4,86820,1,536048,2,TmY18,DNp27,2,1,False,False
LC4,75691,1,536048,2,Tm4,DNp27,2,1,False,False
LC4,75213,1,10063,2,T2a,DNp27,2,1,False,False
LC4,60356,1,536048,2,LC16,DNp27,2,1,False,False
LC4,58459,1,536048,2,LC21,DNp27,2,1,False,False
LC4,45204,1,536048,2,LC21,DNp27,2,1,False,False
LC4,12693,2,11573,1,PS180,DNpe021,2,1,False,False
LC4,40437,1,536048,2,LC22,DNp27,2,1,False,False
LC4,37545,1,10063,2,Tm24,DNp27,2,1,False,False
LC4,36605,1,10063,2,Tm24,DNp27,2,1,False,False
LC4,35790,1,536048,2,PLP208,DNp27,2,1,False,False
LC4,35618,1,10063,2,LPLC4,DNp27,2,1,False,False
